385282	Калісьці, даўным-даўно жылі бедны мужчына і багатая кабета.	272204	Once upon a time, there lived a poor man and a rich woman.
385283	Я двойчы быў у Кіёта.	252123	I have been to Kyoto twice.
385284	Сам заварыў кашу, дык сам і расхлёбвай.	32881	You must reap what you have sown.
385285	Сама кашы наварыла, сама і еш.	32881	You must reap what you have sown.
385288	Я тут ужо дзве гадзіны.	259772	I have been here for two hours.
385290	«Палюбі бліжняга свайго як сябе самога», — гэта цытата з Бібліі.	73646	"Love your neighbour as yourself" is a quotation from the Bible.
385292	Космас поўны таямніц.	27033	Space is full of mystery.
385293	Я маю шмат сяброў.	341634	I have many friends.
385293	Я маю шмат сяброў.	1970163	I have a lot of friends.
385293	Я маю шмат сяброў.	1970165	I have plenty of friends.
385293	Я маю шмат сяброў.	2359682	I've got plenty of friends.
385294	Вы размаўляеце па-шанхайску?	374894	Can you speak Shanghainese?
385408	Ён зноў згубіў свой парасон.	292851	He lost his umbrella again.
385412	Мне падабаецца павольны рытм гэтай песні.	68528	I like the slow rhythm of that song.
385414	Паліцэйскі быў п’яны.	757774	The policeman was drunk.
385420	У яе круглы твар.	313077	She has a round face.
385424	Жалеза — карысны метал.	467339	Iron is a useful metal.
385430	Чыя гэта сумка?	55895	Whose is this bag?
385433	Прывітанне.	373330	Hello!
385434	Вітаю.	1437	Congratulations!
385434	Вітаю.	138919	Welcome.
385434	Вітаю.	373330	Hello!
385435	Ало.	373330	Hello!
385437	Суддзя прысудзіла яму год зняволення.	282740	The judge sentenced him to one year's imprisonment.
385441	Ён мае ўласны дом.	298642	He has a house of his own.
385460	Хто зляпіў снегавіка?	272555	Who built the snowman?
385462	Калі б я быў птушкай, я б паляцеў да цябе.	30797	Were I a bird, I would fly to you.
385462	Калі б я быў птушкай, я б паляцеў да цябе.	508780	If I were a bird, I would fly to you.
385465	Не ўсе птушкі могуць лётаць.	51700	Not all birds can fly.
385496	«Дзякуй», — «Няма за што».	2077	"Thank you." "You're welcome."
385730	Дай мне ключ ад гэтага за́мка.	371761	Give me the key to this castle!
385731	Дай мне ключ ад гэтага замка́.	371760	Give me the key to this lock!
385742	Адзін, тры і пяць — гэта няцотныя лікі.	73502	One, three, and five are odd numbers.
385753	Але яму пашанцавала.	53516	But he was lucky.
385755	Ён узяў ручку і пачаў пісаць.	292688	He took up his pen and began to write.
385767	У кожнага свая праўда, але ісціна — адна.	385771	Different people believe in different things, but there is only one truth.
385785	Сёння я бачыў зорку.	378582	Today, I saw a star.
385786	Сёння я бачыў шпака.	378583	Today, I saw a starling.
385790	Мініспадніцы выйшлі з моды.	32236	Miniskirts have gone out of fashion.
385791	Гэты здымак зрабіў ён.	58785	The picture was taken by him.
385793	Пол толькі што патэлефанаваў.	39926	Paul telephoned just now.
385794	Пол толькі што пазваніў.	39926	Paul telephoned just now.
385795	Калі ласка, пішыце пра ваш сапраўдны досвед.	38900	Please write about your real experience.
385796	Я расчараваўся ў табе.	260414	I was disappointed in you.
385797	Вось чаму ён злаваў.	51226	That is why he got angry.
385798	Я не магу ісці далей.	31628	I can't walk any farther.
385799	Няшчасны выпадак здарыўся пазаўчора.	47124	The accident happened the day before yesterday.
385801	Біл прачнуўся рана, каб папасці на першы цягнік.	34537	Bill got up so early that he caught the first train.
385802	«Колькі каштуе гэтая насоўка?» — «Дзевяноста пяць цэнтаў».	73906	"How much is this handkerchief?" "It is ninety-five cents."
385803	Два гэтыя регіёны адрозніваюцца рэлігіяй і культурай.	325740	The two regions differ in religion and culture.
385804	Учора ішоў дождж.	63300	It rained yesterday.
385805	Я ведаю, адкуль ён.	259987	I know where he comes from.
385806	Вучыцца ніколі не позна.	2061	It is never too late to learn.
385807	Сёння на ёй белая сукенка.	313730	She is wearing a white dress today.
385809	Нам ледзьве хапае часу, каб з’есці снеданне.	277801	We hardly have time to eat breakfast.
385810	У мяне атрымалася закончыць працу.	36043	I managed to finish the work.
385813	Абавязкова напішы нам, калі дабярэшся да Лондана.	29292	Be sure to drop us a line as soon as you get to London.
385815	Цяжка скардзіцца на такіх добрых людзей.	66950	It's hard to complain against such good people.
385816	У тваім сачыненні няма памылак.	453142	There are no mistakes in your composition.
385817	А, усё як заўсёды.	67440	Oh, just the usual stuff.
385822	Напісаўшы на сабе незразумела што і атрымаўшы неперадбачаны рэзультат, што ты будзеш рабіць?	385824	When you have things you don't understand written on you, what will you do, if you get unexpected results?
385878	Летам у Кіёта вельмі горача.	19310	Summers are very hot in Kyoto.
385879	Ты ўбачыш розніцу.	69695	You will see the difference.
386017	Паважаныя пасажыры! Пры ўваходзе ў транспартны сродак і адсутнасці праязнога білета шматразовага выкарыстання пракампасціруйце білет аднаразовага выкарыстання, не чакаючы наступнага прыпынку.	386024	Dear passengers! If you get on a means of transport and don't have a season ticket, punch a one-time ticket without waiting for the next station.
386025	Калі ласка, дайце нам нейкія ўзоры.	38454	Please give us some examples.
386028	Калі я ішоў па вуліцы, я сустрэў старога сябра.	278391	Walking along the street, I met an old friend.
386029	Шум усё галаснейшы і галаснейшы.	45598	The noise is getting louder and louder.
386030	Дзе твой бацька?	467672	Where is your father?
386031	Надвор’е заставалася гарачым два тыдні.	280863	The weather stayed hot for two weeks.
386032	У яго ёсць яшчэ адзін сын.	284712	He has another son.
386033	Я помню, як я сустрэў яго ў Парыжы.	35044	I remember meeting him in Paris.
386034	Мы сядзелі ў поўнай цішыні.	273688	We sat in total silence.
386035	Ён хутка стамляецца.	291794	He gets tired easily.
386036	Якая прыгожая вясёлка!	24877	What a beautiful rainbow!
386037	Што ты робіш у вольны час?	23957	What do you do in your free time?
386037	Што ты робіш у вольны час?	70157	What do you do in your spare time?
386275	Я пахаваў свайго сабаку на могілках для хатніх жывёл.	6048	I buried my dog at the pet cemetery.
386276	Цмок — гэта выдуманая істота.	325503	The dragon is an imaginary creature.
386279	Я больш не магу цярпець гэты боль.	18382	I cannot bear the pain any more.
386282	На стале адзін яблык.	20567	There is one apple on the desk.
386283	Нада мной навіс цень.	321421	There's a shadow hanging over me.
386285	Я прыйшла ў школу своечасова.	256668	I arrived at school on time.
386288	Шклянка поўная малака.	61442	The glass is full of milk.
386289	Чай з лімонам, калі ласка.	29490	A tea with lemon, please.
386290	Гарбату з цытрынай, калі ласка.	29490	A tea with lemon, please.
386291	Можа, абгаворым гэта за кубкам кавы?	62198	Shall we talk about it over a cup of coffee?
386294	Калі ласка, звяртайцеся да старшыні!	20013	Please address the chair!
386300	Цягнік спыняецца на кожным прыпынку.	43433	The train stops at every station.
386301	Куды ты хочаш паехаць гэтым летам?	69410	Where do you want to go this summer?
386798	Усе гатовыя.	40352	Everyone is ready.
386799	У гэтага слова два значэнні.	57975	This word has two meanings.
386801	Яна кажа, што любіць кветкі.	312904	She says that she likes flowers.
386805	Я жыву з бацькамі.	262220	I live with my parents.
386807	Мы муж і жонка.	263263	We are husband and wife.
386808	Дзе прыбіральня?	38932	Where's the restroom?
386809	Дзе туалет?	38932	Where's the restroom?
386812	Гэты знак паказвае, што адказ правільны.	48778	The sign means that the answer is correct.
386813	Мне шкада, што я туды пайшоў.	254094	I regret going there.
386815	Я вывучаю англійскую.	26203	I'm studying English.
386823	Ён сумуе па сваёй сям’і.	383296	He misses his family.
386827	У трусоў доўгія вушы.	65634	A rabbit has long ears.
386829	Трусікі высунулі пыскі.	386832	Rabbits stuck their noses out.
386833	Дабранач! Прыемных сноў!	2194	Good night. Sweet dreams.
386834	Джон жыве ў Нью-Йорку.	52667	John lives in New York.
386839	Без цябе ў гэтым горадзе пуста і самотна.	386841	This city is cold and lonely without you.
386854	Не блытай жаданне з каханнем.	324955	Don't confuse desire with love.
386857	Фіранка загарэлася.	63832	The curtain caught fire.
386869	Сёння я ўстаў позна.	257523	I got up late this morning.
386871	Няхай будзе з табою сіла.	386688	May the force be with you.
387523	Пульт ад тэлевізара пад канапай.	496550	The TV remote control is under the couch.
387524	Гэтыя дрэвы пасадзілі яны.	55065	These trees were planted by them.
387716	Ваўкі звычайна не нападаюць на людзей.	2465	Wolves won't usually attack people.
387718	Зайздрасць і гонар ходзяць поруч.	266795	Envy is the companion of honour.
387719	Раненыя мядзведзі, як правіла, вельмі небяспечныя.	266075	Wounded bears are usually very dangerous.
387782	Я Вас не разумею.	252832	I do not understand you.
387783	«Дзякуй», — «На здароўе».	2077	"Thank you." "You're welcome."
387785	Я ні ў чым не вінаваты.	250398	There are no faults on my part.
387787	Я цябе кахаю.	1434	I love you.
387789	Вялікі дзякуй!	1564	Thank you very much!
387792	Шчыра дзякую!	1564	Thank you very much!
387793	Кітайскія іерогліфы вельмі прыгожыя.	387696	Chinese characters are very beautiful.
387794	Ты павінен несці адказнасць за свае ўчынкі.	16046	You should be responsible for your actions.
387835	Студзень — першы месяц года.	27821	January is the first month of the year.
387849	Прагназаванне — гэта спосаб сказаць, што адбудзецца, а потым паясніць, чаму гэта не адбылося.	361147	Forecasting is the way of saying what will happen and then explaining why it didn't.
387850	Можна паглядзець на Вашу газету?	387704	Can I have a look at your newspaper?
387852	Дзе газета?	387708	Where is the newspaper?
388100	Ён пайшоў у краму.	371435	He went to the shop.
388345	Туалетнай паперы няма.	38947	There's no toilet paper.
388347	Я яшчэ не ведаю сваёй адрэсы, я пэўны час буду жыць у сяброўкі.	32600	I don't know my address yet, I'm going to stay with my friend for a while.
388350	Каментарыяў пакуль няма.	388349	There are no comments yet.
388351	Каментароў покуль няма.	388349	There are no comments yet.
388716	Радыё выключана.	336049	The radio is powered off.
388722	Лічыцца, што ў гэтым лесе жывуць здані.	58342	It is believed that ghosts exist in this forest.
388759	Я лічу, што ён мае рацыю.	388737	In my opinion, he is correct.
388761	Я лічу, што ён правы.	388737	In my opinion, he is correct.
389059	Пекін — сталіца Кітая.	389049	Beijing is the capital of China.
389064	Я зрабіў памылку.	433678	I made a mistake.
389067	Вось мой сцяг для нюнорска. Так як ідэалогія нюнорска асноўваецца на максымальным разыходжанні з дацкай, дацкі фон сцяга замяняем ісландскім, бо творцы мовы выкарыстоўвалі ісландскую для натхнення. Форма сцяга не прамакутная, бо... ну, дзіўны ён, гэты нюнорск.	389077	Here's my flag for Nynorsk. Because the philosophy of Nynorsk is based on the maximum divergence from Danish, Danish background of the flag is to be replaced with Icelandic, because Icelandic served as inspiration for the language creators. The flag is not rectangular in form, because... Well, that Nynorsk is strange after all.
389258	Мюрыэл зараз дваццаць.	1282	Muiriel is 20 now.
389259	Маёй мовы няма ў спісе!	408103	My language is not on the list!
389750	Няма нічога каштоўнейшага за каханне.	389714	There's nothing as precious as love.
389751	Ён паехаў на веласіпедзе.	298478	He went by bicycle.
389753	Людзі б прадалі душу, каб слухаць канцэрт з гэтых месцаў.	41321	People would sell their souls to hear the concert from those seats.
389755	Цану гэтай кнігі зменшылі напалавіну.	57074	The price of this book has been reduced by half.
389756	Амазонка — другая па даўжыні рака ў свеце пасля Ніла.	67739	The Amazon is the second longest river in the world after the Nile.
389757	Дазвольце мне прывітаць Вас з Вашым поспехам.	54398	Let me congratulate you on your success.
389758	Мая цётка радавалася майму поспеху.	64921	My aunt was pleased with my success.
389760	Я не ведаю, што мне цяпер рабіць.	56269	I don't know what to do from now on.
389762	Паглядзіце на гэты высокі будынак.	68396	Look at that tall building.
389764	Гэта царква, ў якой мы пажаніліся.	61638	This is the church where we got married.
389765	Гэта касцёл, у якім мы пажаніліся.	61638	This is the church where we got married.
389768	«Не»,— паўтарыў англічанін.	73954	"No," repeated the Englishman.
389769	Хто глядзіць за гэтым сабакам?	59418	Who looks after this dog?
389770	Што цяжэйшае, свінец ці золата?	25779	Which is heavier, lead or gold?
389771	А калі пабачыш Тома, перадай яму ад мяне вітанне.	50802	And if you see Tom, say hello to him for me.
389772	Кожны раз, калі ідзе дождж, дах працякае.	26858	Every time it rains, the roof leaks.
389914	Ён мае два алоўкі: адзін доўгі, а другі кароткі.	294134	He has two pencils; one is long and the other short.
389921	Людзі маюць зразумець, што свет мяняецца.	2327	People should understand that the world is changing.
389923	Гэты дом абаграваецца сонечнай энэргіяй.	49345	The house is heated by solar energy.
389924	Закрый за сабой дзверы.	35531	Shut the door behind you.
389925	Спадзюся, у мяне атрымаецца звесці канцы з канцамі.	24919	I hope I can manage to make both ends meet.
389926	Давайце вывучым гэты верш на памяць.	59037	Let's learn this poem by heart.
389930	Дыснэйлэнд быў пабудаваны ў тысяча дзевяцьсот пяцьдзесят пятым годзе.	39709	Disneyland was built in 1955.
389934	Запах руж напоўніў пакой.	35085	The smell of roses filled the room.
389958	У космасе няма паветра.	27030	There is no air in space.
389959	Вадзіцель аўтобуса нясе адказнасць за бяспеку пасажыраў.	35355	A bus driver is responsible for the safety of the passengers.
389962	Ужо 7.	31683	It's already seven.
389964	Вы калісьці былі на Кюсю?	16199	Have you ever been to Kyushu?
389969	Добрыя традыцыі трэба захоўваць.	30056	Good traditions should be preserved.
389976	Яна згубіла грошы, сям’ю, сяброў.	383297	She lost her money, her family, her friends.
389982	Трымай пры сабе слоўнік.	46939	Keep the dictionary by you.
391602	«Metroid Prime 3: Corruption» — гэта відэагульная ад Nintendo, якая даступная выключна на Wii.	390651	"Metroid Prime 3: Corruption" is a videogame by Nintendo sold exclusively for the Wii.
391606	Сіметрыя нудная.	389996	Symmetry is boring.
391609	Калі я прыйшла дадому, я заўважыла, што згубiла кашалёк.	24215	When I got home, I found I had lost my wallet.
391615	Кажуць, кіты калісьці даўно жылі на сушы.	63039	Whales are said to have lived on land long ago.
391616	Я планую паехаць на наступным тыдні ў Еўропу.	325086	I'm planning to leave for Europe next week.
391617	Ён біолаг.	300507	He is a biologist.
391619	Мы выкарысталі ўвесь вугаль.	248962	We have used up the coal.
391645	Ты можаш уявіць, якім было б нашае жыццё без электрычнасці?	30713	Can you imagine what our life would be like without electricity?
391646	У маі ўсе птушкі адкладваюць яйкі.	391635	In May, all birds lay an egg.
391675	Я б з радасцю ўсё гэта пераклаў, але не ведаю галандскай.	580452	I'd be happy to translate all that, but I don't know Dutch.
391683	Які прыгожы сад.	36003	What a beautiful garden!
391687	Звярніце ўвагу, што максімум не заўсёды існуе.	391678	Note that the maximum doesn't always exist.
391688	Гэтае палатно — шэдэўр імпрэсіянісцкага мастацтва.	68492	That painting is a masterpiece of impressionist art.
391690	Плакаты адразу ж знялі з сцяны.	33458	The posters were immediately removed from the wall.
391691	Бура зруйнавала ўвесь горад.	43498	The storm destroyed the whole town.
391692	Я згубіў кашалёк па дарозе да школы.	21591	I lost my purse on my way to school.
391693	Маё цярпенне лопнула.	21095	My patience has come to the breaking point.
391695	Можа, і мне падабаўляць сказаў без перакладу? Так можна вельмі хутка падняць рэйтынг сваёй мовы.	391696	Maybe I should add some sentences without translations too. It's a very quick way to improve the rating of your language.
391699	Калі знойдзеш якуюсь цікавую кнігу, калі ласка, купі яе для мяне.	25271	If you find an interesting book, please buy it for me.
391700	Спадарожнік знаходзіцца на калямесячнай арбіце.	26117	The satellite is in orbit around the moon.
391702	Гэта толькі дарэмная трата часу.	42273	It is a sheer waste of time.
391917	Не звяртай увагі на тое, што ён кажа.	64975	Don't pay any attention to what he says.
391918	Вы прыйдзеце на гэтую сустрэчу?	22524	Are you going to attend the meeting?
391919	Я хацеў бы нешта выпіць.	27371	I feel like having a drink.
391920	Гэтая кніга будзе табе вельмі карыснай.	57053	This book will be of great use to you.
392916	Гэта інтрыгуе.	1379	That is intriguing.
392923	Мой бацька ўрач.	251657	My father is a doctor.
392933	Мы спрабавалі пераканаць яго.	272518	We tried to persuade him.
392935	Ты памятаеш?	21678	Do you remember?
392941	Калі ты ўсміхнешся, я буду шчаслівы.	392517	If you smile, I'll be happy.
392959	Ты ўмееш весці бухгалтэрыю?	8389	Can you do bookkeeping?
393117	Яны былі занятыя.	307546	They were busy.
393118	Не, сядай.	65861	No, sit down.
393119	Я хачу спаць.	321870	I want to sleep.
393154	Ён выпіў шклянку чырвонага віна.	300595	He drank a glass of red wine.
393161	Я нарэшце знайшоў рашэнне гэтай праблемы.	248196	I finally found the solution to the problem.
393162	Я згубіў ключ.	257268	I have lost the key.
393168	Піаніна дарагое, але машына даражэйшая.	34907	A piano is expensive, but a car is more expensive.
393172	Як твае справы? Я вельмі даўно цябе не бачыў!	393167	How are you doing? I haven't seen you for an age!
393176	Няма нічога новага пад сонцам.	58257	There is nothing new under the sun.
393177	У нас па два вуха.	269904	We have two ears.
393181	Мяне запрасілі на абед.	262085	I was invited to dinner.
393185	Месцы для курцоў ці для некурцоў?	19921	Smoking or non-smoking?
393188	«Ты будзеш вучыцца пасля абеда?» — «Так, буду».	73516	"Will you study after dinner?" "Yes, I will."
393470	Кожны з нас быццам месяц: усе маюць цёмны бок, які нікому не паказваюць.	371000	Everyone is a moon, and has a dark side which he never shows to anybody.
393473	Перамога малаверагодная, але магчымая.	267400	Victory is unlikely but not impossible.
393498	Даруйце, хто гэтая жанчына?	393492	Excuse me, who is this woman?
393499	Прабачце, хто гэтая кабета?	393492	Excuse me, who is this woman?
393508	Як прайшоў урок французскай?	393407	How was the French class?
393517	Ты не стаміўся?	9602	Are you not tired?
394145	Галандыя — маленькая краіна.	64826	The Netherlands is a small country.
394148	Нідэрланды — маленькая краіна.	64826	The Netherlands is a small country.
394157	На сваёй радзіме, у Францыі, праэкт Tatoeba стаў культурным і сацыяльным феноменам.	394589	In its home country, France, Tatoeba became a social and cultural phenomenon.
394162	Ён не ведае, хто збудаваў гэтыя дамы.	291455	He doesn't know who built those houses.
394163	Каву з вяршкамі і цукрам, калі ласка.	62862	Coffee, please, with cream and sugar.
394345	Свет мяняецца ўсё хутчэй і хутчэй.	271152	The world is changing more and more quickly.
394351	Гэта мае штаны.	410776	Those are my pants.
394360	Вяленая рыба мне не да смаку.	21074	Dried fish is not to my taste.
394363	Квінтэсенцыя свабоды — гэта матэматыка.	2138	The essence of liberty is mathematics.
394365	Сутнасць свабоды — ў матэматыцы.	2138	The essence of liberty is mathematics.
394371	У Беларусі жывуць прадстаўнікі розных рэлігій.	394379	Adherents of various religions live in Belarus.
394466	Германія — парламентская рэспубліка.	394469	Germany is a parliamentary republic.
394934	Мой дзядуля любіць гуляць.	251341	My grandfather likes to walk.
394936	Лета скончылася.	24342	The summer is over.
395006	У братоў Грым Чырвонае Каптурко ніякага роду, а ў Шарля Перо мужчынскага.	394932	Brothers Grimm's Little Red Riding Hood has a neutral gender, while Charles Perrault's has a masculine one.
395097	«Яна чытае кнігу?» — «Так».	73540	"Is she reading a book?" "Yes, she is."
395174	Дзякуй богу.	370585	Thank God.
395180	Каму какаву?	1706	Who wants some hot chocolate?
395192	Мой бацька не заўсёды ходзіць на работу пешкі.	318966	My father does not always walk to work.
395193	Давай прытворымся інапланецянамі.	32117	Let's pretend we are aliens.
395199	Дабранач, Цімі.	4402239	Sleep well, Timmy.
395240	Я выпадкова!	395643	I didn't mean to!
395242	Я іх ведаю.	260873	I know them.
395243	Яму пашанцавала знайсці работу.	296304	He had the fortune to find a job.
395247	У жырафаў вельмі доўгія шэі.	395208	Giraffes have very long necks.
395251	У цябе ёсць аловак?	25768	Have you got a pencil?
395254	Гм. Мне здаецца, што я заблуджу, па якой бы дарозе я не пайшоў.	65671	Hmm. I have a feeling I'm going to get lost whichever road I take.
395256	Ці не маглі б Вы мне сказаць, як дайсці да вакзала?	25998	Could you please tell me how to get to the station?
395260	Асабіста я ніколі не бачыў НЛА.	262477	I myself have never seen a UFO.
395403	Пакажыце мне ўзор.	395402	Show me an example.
395405	Англійцу вельмі складна зымітаваць сапраўдны амерыканскі акцэнт.	395400	I think it's very difficult for an Englishman to imitate a real American accent.
395406	Гэта той хлопчык, якога я бачыў учора.	67066	That's the boy I saw yesterday.
395407	Праблема ў тым, што Вы занадта маладая.	323885	The trouble is that you are too young.
395410	Ты выпадкова не ведаеш, дзе яна жыве?	308101	Do you happen to know where she lives?
395411	Можа, ты ведаеш, дзе яна жыве?	308101	Do you happen to know where she lives?
395413	Калі ласка, уключы тэлевізар.	39143	Please turn on the TV.
395416	Не, дзякуй.	31390	No, thank you.
396438	Батарэя разражаджаная!	396440	The battery is low.
396459	Ён інтраверт.	302133	He is introverted.
396461	Гадзіннік не працуе.	58926	This clock is out of order.
396462	Выслоўі Канфуцыя вядомыя.	240728	The sayings of Confucius are famous.
396464	Ён не толькі не працуе, але нават і не знайдзе працу.	302014	He not only does not work but will not find a job.
396474	Гэта машына, пра якую я казала на днях.	56177	This is the car I spoke of the other day.
396478	У прагнозе надвор’я сказалі, што заўтра пасля абеду будзе дождж.	278895	The weather report says it will rain tomorrow afternoon.
396485	Настаўнік паясніў урывак з верша.	272881	The teacher interpreted a passage from the poem.
396492	Ёй пяць год.	313532	She is five years old.
397193	Табе падабаецца спяваць?	23929	Do you like singing?
397219	Звычайна я іду дахаты ў чатыры.	254894	I usually go home at four.
397312	Снег пайшоў.	396697	It's started to snow.
397312	Снег пайшоў.	397241	It started to snow.
397350	Дзе вы бачылі гэтую жанчыну?	69862	Where did you see the woman?
397355	Дзякуй!	374827	Thank you!
397355	Дзякуй!	448645	Thanks!
397355	Дзякуй!	1876041	Thank you.
397355	Дзякуй!	2057650	Thanks.
397369	Я не размаўляю па-японску.	1482	I don't speak Japanese.
397370	З днём нараджэння, Мюрыэл!	355041	Happy birthday, Muiriel!
397371	Вы размаўляеце па-англійску?	378270	Do you speak English?
397372	Вы ведаеце англійскую?	378270	Do you speak English?
397373	Холадна.	1813	It's cold.
397374	Не забывай нас!	2216	Don't forget about us!
397374	Не забывай нас!	578776	Don't forget us!
397376	Я згубіла кашалёк.	1666	I have lost my wallet.
397377	Мне пара ісці спаць.	1277	I have to go to sleep.
397378	Пароль — «Muiriel».	1283	The password is "Muiriel".
397379	Ідзе дождж.	1862	It is raining.
397380	Я зарабляю 100 еўра ў дзень.	1299	I make €100 a day.
397380	Я зарабляю 100 еўра ў дзень.	757392	I earn 100 Euros a day.
397380	Я зарабляю 100 еўра ў дзень.	1009351	I make 100 euros per day.
397381	Давай нешта паспрабуем!	1276	Let's try something.
397382	Не хвалюйся.	506446	Don't worry.
397384	Табе лепей паспаць.	1311	You should sleep.
397385	Сёння 18 чэрвеня, а гэта дзень нараджэння Мюрыэл!	1280	Today is June 18th and it is Muiriel's birthday!
397387	Не забудзь білет.	2424	Don't forget the ticket.
397390	Я не разумею.	38392	I don't get it.
397390	Я не разумею.	376610	I do not understand.
397392	Не ведаю, ці будзе ў мяне час.	1292	I don't know if I have the time.
397393	Я проста і не ведаю, што сказаць...	1288	I just don't know what to say.
397394	Я была ў гарах.	1290	I was in the mountains.
397395	Я хутка павярнуся.	1284	I will be back soon.
397396	На жаль, гэта так.	1320	It is unfortunately true.
397401	Ніхто не даведаецца.	1421	No one will know.
397402	Гэтага не будзе.	1302	That won't happen.
397403	Гэта ніколі не скончыцца.	1287	This is never going to end.
397404	Што?	36088	What?
397405	Ты ўпэўненая?	1326	Are you sure?
397406	Але сусвет бяскрайні.	1635	But the universe is infinite.
397407	У чым праблема?	1431	Where is the problem?
397407	У чым праблема?	394894	What's the matter?
397407	У чым праблема?	416891	What is the problem?
397409	Вы памятаеце мяне?	250327	Do you remember me?
397410	Хутчэй!	1329	Hurry up.
397411	Адукацыя ў гэтым свеце мяне расчароўвае.	1294	Education in this world disappoints me.
397412	Я вегетарыянец.	367935	I am a vegetarian.
397413	Я болей не ведаю, што мне рабіць.	1443	I don't know what to do anymore.
397414	У мяне ёсць мроя.	1630	I have a dream.
397415	Я маю мару.	1630	I have a dream.
397416	Мне не хапае слоў.	1286	I'm at a loss for words.
397417	Зараз я ў аэрапорце.	257501	I'm at the airport now.
397418	Я пайду.	1312	I'm going to go.
397419	Сумую па табе.	1308	I miss you.
397420	Гэта мяне не здзіўляе.	1330	It doesn't surprise me.
397421	Гэта не важна.	1385	This is not important.
397421	Гэта не важна.	2322	It's not important.
397422	Гэта нядаўні здымак?	1291	Is it a recent picture?
397423	Гэта надта дорага!	1719	It's too expensive!
397424	Жыццё прыгожае.	1829	Life is beautiful.
397425	О, тут матылёк!	1328	Oh, there's a butterfly!
397426	Калі ласка, не плач.	1521	Please don't cry.
397427	Калі ласка, прабач мяне.	38820	Please forgive me.
397428	Дык што?	1340	So what?
397429	Гэта таму што ты дзяўчынка.	1348	That's because you're a girl.
397430	Неба блакітнае.	18275	The sky is blue.
397432	Гэта будзе каштаваць 30 еўра.	1298	This will cost €30.
397433	Вітаем!	138919	Welcome.
397434	Што ты робіш?	16492	What are you doing?
