7957209	Írtam egy üzenetet egy darab papírra és beraktam a palackba.	7544732	I wrote a message on the piece of paper and put it in the bottle.
7957212	Tom egy középiskolai franciatanár.	7542915	Tom is a high school French teacher.
7957213	Tom és az apja ugyanabban a boltban dolgoznak.	7542333	Tom and his son work at the same store.
7957215	Nem mész ma este a partira?	6096873	Aren't you going to go to the party tonight?
7957217	Az igazságot keressük.	7733237	We're searching for the truth.
7957219	Tomot zaklatja a rendőrség.	7542908	Tom is being harassed by the police.
7957220	Mennyibe került ez az esernyő?	7736244	How much did this umbrella cost you?
7957222	Kezdek belefáradni a várakozásba.	6644366	I'm getting tired of waiting.
7957224	Ezt a döntést nagyon nehéz volt meghozni.	7734787	That was a very difficult decision to make.
7957227	Nem gondoltam, hogy Tom éhes.	6246347	I didn't think that Tom was hungry.
7957229	Tom meghalt három órával azután, hogy meglőtték.	7542279	Tom died three hours after he got shot.
7957230	Tom a mellkasához szorította a könyveit.	7857730	Tom clutched his books to his chest.
7957255	A nagybátyámnak dolgozom.	7860592	I'm working for my uncle.
7957258	Tom jó lenne benne.	5747315	Tom would be good at it.
7957259	Még nem tudom, mit kellene csinálnunk.	6662202	I don't yet know what we should do.
7957269	A fürdőszoba ragyogott a tisztaságtól.	7804548	The bathroom was sparkling clean.
7957272	Éppen ki akartam menni, mikor Tom hívott.	7734067	I was about to go outside when Tom called.
7957274	Ennek sokkal jobb íze van, mint annak, amit tegnap este ettünk.	7697597	This tastes a lot better than what we ate last night.
7957275	Majd később nevetünk rajta.	7737531	We'll laugh about this later.
7957276	Nem kell egyedül csinálnom.	6261196	I don't have to do that alone.
7957279	Reggelizés után mindig fogat mosok.	7734344	I always brush my teeth after eating breakfast.
7957284	El kell döntenünk, mi fontos, és mi nem fontos.	7544795	We need to decide what's important and what's unimportant.
7957287	Semmi kedvem nincs most hozzá.	7733179	I have no desire to do that now.
7957291	Nem akarok Ausztráliában maradni.	7183073	I don't want to stay in Australia.
7957294	Tom mindkét nagybátyja Bostonban él.	6676838	Both of Tom's uncles live in Boston.
7957300	Nem hiszem, hogy többé találkoznunk kellene egymással.	7810277	I don't think we should see each other anymore.
7957303	Tom túl fiatal hozzá, nem?	7736314	Tom is too young for that, isn't he?
7957310	Tom úton van a kórházba.	7732380	Tom is on the way to the hospital.
7957313	Nem Tom volt az egyetlen ember, aki segített nekem.	7731852	Tom wasn't the only person who helped me.
7957536	Nagyon meglepődtem, hogy működött.	7813452	I was really surprised that it worked.
7957693	Nem csak Tomi segített nekem.	7731852	Tom wasn't the only person who helped me.
7957695	Később ezen már csak nevetni fogunk.	7737531	We'll laugh about this later.
7957702	Tomi már nem látogat minket.	6243063	Tom doesn't ever come to visit us anymore.
7957706	Tomi hamarabb látta meg Marit, mint Mari őt.	6124811	Tom saw Mary before she saw him.
7957712	Nem számítottam arra, hogy jól fogom érezni magam.	7932337	I didn't expect to have fun.
7957714	Bostonban már csak így mennek a dolgok.	7139818	It's just another day in Boston.
7957958	Tudod, Tomot miért hagyta el a felesége?	7733698	Do you know why Tom's wife left him?
7957959	Mondtam Tomnak, hogy jöjjön Bostonba.	7733810	I told Tom to come to Boston.
5241301	Az én csészémből iszol.	2422925	You're drinking out of my cup.
7957961	Nem te haltál meg.	246352	You're not the one who died.
7957962	Te vagy az ok, amiért eljöttem.	2920875	You're the reason I came.
7957963	Pont olyan vagy, mit az apád.	2265015	You're just like your father.
7957964	Tom barátja vagy, ugye?	503750	You're Tom's friend, aren't you?
7957965	Jó vagy franciából, ugye?	4795803	You're good at French, aren't you?
7957966	Még tapasztalatlan vagy.	7837509	You're still inexperienced.
7957967	Nagyon bátor vagy, igaz?	237624	You're very brave, aren't you?
529002	Olyan türelmetlen vagy velem.	1314	You're so impatient with me.
4688162	Akarod?	284570	Do you want him?
7957970	Kedvelem Tomot, de ő nem kedvel engem.	4266743	I like Tom, but he doesn't like me.
7957973	Mi köze hozzám?	2642531	What's that have to do with me?
3242897	Mit akarsz, Tom?	2642823	What is it that you want, Tom?
7957974	Nem akarom, hogy azt tedd.	2033382	I don't want you doing that.
4735342	Van családod, Tom?	2644587	Do you have a family, Tom?
7957976	Mit fog Tom mondani?	2882410	What's Tom going to say?
7957977	Szia, Tom vagyok!	5576200	Hi, I'm Tom.
7957977	Szia, Tom vagyok!	5758404	Hello, I'm Tom.
7957979	Mit fogsz vele csinálni?	4889706	What'll you do with it?
4744397	Ez a te könyved.	67105	That is your book.
4514208	Ki jön?	435279	Whose turn is it?
7957983	Majd én megcsinálom.	433474	I'll do it.
6370390	Tamás az idejét pazarolja.	1494878	Tom is wasting time.
4219742	Forduljunk vissza.	27144	Let's turn back.
7461003	Próbálta magát megölni.	298463	He tried to kill himself.
7926274	Azok a könyvek az enyéim.	41972	Those books are mine.
7256998	Már nem vagy gyerek.	16403	You are not a child any more.
3029629	Beszélek franciául.	2451687	I speak French.
3246731	Nem mondtam semmit.	2030131	I said nothing.
7957986	Nem értek vele egyet.	2453	I don't agree with him.
673268	Ilyen az élet.	515472	That's life.
5728020	Tomi elvesztette a kocsikulcsát.	1093249	Tom lost his car key.
401101	Köszönöm!	252766	I thank you.
4451274	Mit akarsz inni?	24765	What would you like to drink?
7957989	Tom franciát tanít.	2451674	Tom teaches French.
7957989	Tom franciát tanít.	4666736	Tom is teaching French.
7958525	Nagyon szeretnék az utazásodról hallani.	7735306	I'd really like to hear about your trip.
7958526	Hoztam pár rossz döntést.	7429708	I've made some bad decisions.
7958527	Ez volt az egyetlen dolog, amit tennem kellett.	7736559	That was the only thing I had to do.
7958530	A kórház felé tart Tomi.	7732380	Tom is on the way to the hospital.
7958531	Meg sem fogom próbálni Tomot rávenni.	6728778	I'm not even going to try to get Tom to do that.
7958536	Ne találkozzunk többé.	7810277	I don't think we should see each other anymore.
7958544	Nem jár már hozzánk Tomi látogatóba.	6243063	Tom doesn't ever come to visit us anymore.
7958553	Tomival nentem Ausztráliába.	7782586	Tom is the guy I went to Australia with.
7958636	Nincs telefonotok?	7958491	Don't you guys have phones?
7958644	Nektek nincsen telefonotok?	7958491	Don't you guys have phones?
7958645	Félelme a repüléstől komoly hátrány a pályáján.	7958461	Her fear of flying is a serious handicap in her career.
7958646	A repüléstől való félelme komoly akadályt jelent a karrierjében.	7958461	Her fear of flying is a serious handicap in her career.
7958651	Elmentem a piacra húst, rizst, krumplit, tésztát, bort és narancslevet venni vacsorára.	7958458	I went to the market to buy meat, rice, potatoes, pasta, wine, and orange juice for dinner.
7958653	Milliom darabra tört a váza.	7958453	The vase has broken into a thousand pieces.
7958654	Úgy beszélsz most, mint mamám.	7958449	You're talking like my grandmother.
7959329	Szeretném tudni, Tom miért ment Bostonba.	7734595	I'd like to know why Tom went to Boston.
7959338	Tom ellenőrizte az ajtót, hogy biztos be legyen zárva.	7539474	Tom checked the door to make sure that it was locked.
7959341	Talán Tom már nem használja többé.	6245774	Perhaps Tom doesn't use it anymore.
7959343	Tomot a szülei három hónapig bezárva tartották a pincében.	7836487	Tom's parents kept him locked in the basement for three months.
7959349	Tom csendesen nyitotta ki az ajtót, hogy Maryt ne ébressze fel.	6698452	Tom opened the door quietly, so he wouldn't wake Mary up.
7959350	Kifényesítetted a cipődet, ugye?	7856429	You polished your shoes, didn't you?
7959352	Nem érdekelnek a részletek.	6871245	I'm not interested in the details.
7959353	Tom valószínűleg hallja, amit mondunk.	7542008	Tom can probably hear what we're saying.
7959356	Köszönetet szeretnék mondani mindenért, amit tettél értem.	7712711	I'd like to thank you for everything you've done for me.
7959360	Biztos vagyok benne, hogy Tom tud gondoskodni magáról.	6342564	I'm sure Tom can take care of himself.
7959363	Tamás és Mari vonakodnának megtenni.	7541296	Tom and Mary would be reluctant to do that.
7959365	Tom meg sem engedné a feleségének, hogy jelentkezzen az állásra.	6857332	Tom wouldn't even let his wife apply for the job.
7959366	Tegnap este jól érezted magad?	7735194	Did you enjoy yourself yesterday evening?
7959370	Tom tanárai lemondtak róla.	6123586	Tom's teachers have given up on him.
7959372	Egy cseppnyi együttérzés sincs bennem Tom iránt.	7543368	I don't have any sympathy for Tom.
7959373	Ki vagyok zárva a szobámból.	7740244	I'm locked out of my room.
7959390	Tom fél a bátyjától.	7732239	Tom is scared for his older brother.
3245166	Itt az idő, hogy ágyba menjél.	1447893	It's time for you to go to bed.
7953541	A tragédia a nemesek szórakozása.	1156373	Tragedy is the entertainment of the nobles.
7960111	Millióegy darabra törött a váza.	7958453	The vase has broken into a thousand pieces.
7960415	Kora hajnalban, világosodás előtt elindultunk.	7959067	We left early in the morning before it got light.
7960489	A képein ugyanazok a motívumok jelennek meg.	7960494	In his pictures, the same motives can be seen.
7960588	Tom valószínűleg még életben van.	6263451	Tom is likely to still be alive.
7960590	Nem emlékszem mindenre, amit mondtál.	6343925	I can't remember everything you told me.
7960592	Kíváncsi vagyok, Tom milyen sokáig volt ott.	7737146	I wonder how long Tom was there.
7960594	Tom sepregeti a járdát.	7732743	Tom is sweeping the sidewalk.
7960595	Tom egy nyitott ember.	6659222	Tom is an open-minded person.
7960596	Tom most a könyvesboltban van.	7732391	Tom is at the bookstore right now.
7960598	Tom hol hagyta?	7494087	Where did Tom leave it?
7960600	Tomot a szülei füvezésen kapták.	7737484	Tom's parents caught him smoking weed.
7960601	Én voltam az egyetlen, aki nem evett desszertet.	7810329	I was the only one who didn't eat dessert.
7960602	Tom szaglása nem olyan jó, mint volt.	7736753	Tom's sense of smell isn't as good as it used to be.
7960604	Tom lopott egy kis ételt Mary tányérjáról.	7731933	Tom stole some food off of Mary's plate.
7960605	Még nem vagyok elég idős az iváshoz.	6663630	I'm not yet old enough to drink.
7960607	Tom részeg volt, szóval Mary hazavitte kocsival.	7732060	Tom was drunk, so Mary drove him home.
7960608	Tom haragszik ránk.	7733585	Tom is upset with us.
7960609	Rajtam kívül mindenki meg tudta csinálni.	7828792	Everybody but me could do that.
7960611	Belefáradtam az ácsorgásba.	6810455	I'm tired of standing up.
7960507	Festményein az ősz színeit használja fel.	7960632	In his paintings, he uses the colours of autumn.
4834190	Kettő-nullra vesztett a csapatunk.	1531102	Our team lost, 2-0.
4263417	Miért suttogsz?	2645617	Why are you whispering?
6702021	Minden jó helyet elfoglaltak már.	4013143	All the good seats were already taken.
3426568	A bolt hétkor zár be.	279001	The shop closes at seven.
3426577	Az üzlet hétkor zár be.	279001	The shop closes at seven.
3446298	Az ajtó lassan kinyílt.	39119	The door opened slowly.
3174273	Adni fogok neked egy biciklit a születésnapodra.	16998	I will give you a bicycle for your birthday.
5413992	Tamás zongorázott.	2547559	Tom played the piano.
5413992	Tamás zongorázott.	5553339	Tom was playing the piano.
6890811	Neked sejtésed sincs, mennyit jelent az nekem.	3629922	You have no idea how much that means to me.
7049500	Tedd félre a telefonodat és figyelj rám.	7010605	Put your phone away and listen to me!
3264944	Én franciául tanulok otthon.	2451641	I study French at home.
3264944	Én franciául tanulok otthon.	2451557	I'm studying French at home.
4761059	Visszanyerte az eszméletét és képes volt beszélni.	803279	He regained consciousness and was able to talk.
5282097	Mivel ez egy állatokról szóló könyv volt, zavart, hogy az állatok úgy viselkedtek, mint az emberek.	368195	Since the book is about animals, I was irritated that the animals behaved like people.
4091592	Eladtad már?	3333865	Have you sold it yet?
4224558	Ez nem vicces.	1749344	It's not funny.
4224558	Ez nem vicces.	1743503	It is not funny!
4384064	Egy kissé kínos.	4381982	This is a bit embarrassing.
4384064	Egy kissé kínos.	7294075	This is a little bit embarrassing.
7183201	Örülök, hogy senki nincs most itt.	7134888	I am glad no one is around.
7183201	Örülök, hogy senki nincs most itt.	7155852	I'm glad no one's around.
7183201	Örülök, hogy senki nincs most itt.	7155855	I'm glad nobody's around.
7183201	Örülök, hogy senki nincs most itt.	7155856	I'm glad that no one's around.
7183201	Örülök, hogy senki nincs most itt.	7155857	I'm glad that nobody's around.
5944888	Mi a maga neve?	70623	What is your name?
5308216	Mindenki követ el hibát. Ezért látják el a grafit ceruzák végét radírral.	5259903	Everybody makes mistakes. That's why they put erasers on pencils.
4907678	Sok lelkes támogatója akad.	284890	He has many enthusiastic supporters.
4422124	Tudom, hogy tudsz segíteni nekünk.	7521032	I know that you can help us.
4892341	Jössz nekem egy puszival!	2556296	You owe me a kiss.
4337042	Ő egy nagyon jó lány.	2137323	She is a really good girl.
4704877	Mi a leánykori neve?	1584074	What is your maiden name?
2699691	Megmondod nekem, hogyan lehet eljutni Sinjukuba?	269301	Will you tell me how to get to Shinjuku?
732307	Hova szeretne menni következőnek?	264346	Where would you like to go next?
7960702	Egész héten Ausztráliában leszek.	7159583	I'm going to be in Australia all week.
7960706	Kérdezd meg Tomot, hogy jön vagy sem!	7733818	Ask Tom if he'll come or not.
7960710	Meg fogom kérni Tomot, hogy ne tegye.	6661572	I'm going to ask Tom not to do that.
7960712	Nem tudok megtenni mindent a gyerekeimért.	7791546	I can't do everything for my children.
7960716	Tom elnézést kért Marytől a kényelmetlenségért, amit okozott.	7935154	Tom apologized to Mary for the inconvenience he had caused.
7960721	Tom sosem próbálta meg újra.	7543422	Tom never tried to do that again.
7960724	Azt mondod, Tom már nem Bostonban él?	7736212	Are you telling me Tom doesn't live in Boston anymore?
7960727	Nekem Tom nem tűnik túl mérgesnek.	6261901	Tom doesn't look too angry to me.
7960730	Tom vett egy háromszobás házat Bostonban.	7542014	Tom bought a three-room house in Boston.
7960735	Feltételezzük, hogy Tom őszinte.	7793798	We assume Tom is honest.
7960736	Át kellene öltöznöd.	7793803	You should change your clothes.
7960741	Jó fényképész vagy.	6265404	You're a good photographer.
7960745	Tom beszél franciául, igaz?	7538208	Tom speaks French, right?
7960747	Jó vagyok franciából.	7114148	I'm good at French.
7960750	Fordítsd le ezeket a mondatokat franciára!	7732917	Translate these sentences into French.
7960753	Ma van franciaóránk.	7812829	We have French class today.
7960755	Franciát tervezek tanítani.	6262410	I'm planning to teach French.
7960758	Már nem tanulok franciául.	6263011	I don't study French anymore.
7960759	Nem szeretek franciát tanulni.	6263087	I don't like studying French.
7960760	Franciául sem beszélek.	6265160	I can't speak French either.
7960764	A főiskolán a francia volt a főszakom.	6350555	I majored in French in college.
7960768	Alig beszélek franciául.	6351740	I can hardly speak any French.
7960769	Egy darabig franciát tanultam.	6352328	I studied French for a while.
7960772	Tom már nem tanul franciát.	7732464	Tom is no longer learning French.
7960774	Tom most franciatanár.	7732945	Tom is a French teacher now.
7960776	Tom francia kiejtése kiváló.	7737359	Tom's French pronunciation is excellent.
7871697	A francia nem az anyanyelvem.	7737470	French isn't my mother tongue.
7960779	Nem kellene abbahagynod a francia tanulást.	7797932	You shouldn't quit studying French.
7960781	Számolni is tudsz franciául?	7807838	Can you also count in French?
7960783	Ki tudod magad franciául fejezni?	7807839	Can you express yourself in French?
7960785	Német helyett franciát tanultunk.	7812804	We learned French instead of German.
7960788	A francia kiejtésed nem túl jó.	6239787	Your French pronunciation isn't very good.
7960789	Mikor tanultál Tommal franciát?	6245714	When did you study French with Tom?
7960790	A gyerekeim tudnak egy kicsit franciául beszélni.	6246022	My children can speak French a little.
7960791	Jövőre valószínűleg franciát fogok tanítani.	6248016	I'll probably teach French next year.
7960793	Jövőre valószínűleg franciát fogok tanulni.	6248019	I'll probably study French next year.
7960795	Tanultál franciául, ugye?	6250603	You've studied French, haven't you?
7960797	Az esszét muszáj franciául írnod.	6250745	You must write the essay in French.
7958807	Tetteidre nincs bocsánat.	7960802	There's no excuse for your acts.
7960820	Nagyon egészségesnek nézel ki.	7958974	You look very healthy.
7955102	Csak egy kisfiú élte túl a közlekedési balesetet.	73117	Only one little boy survived the traffic accident.
7955091	Tomi nem ezt a választ várta.	3417643	Tom didn't expect that answer.
7955079	Tomi nem gyerek.	2548984	Tom isn't a child.
7955068	Nem könnyű a választás.	5392537	It's hard to choose.
7955062	Ma reggel nagyon korán keltem.	2315158	I got up very early this morning.
7955053	Ő nagyon okos.	497123	She is very clever.
7955051	Azt hiszem, hogy soha nem házasodom meg.	56111	I guess I'm never going to get married.
7953748	Micsoda szégyen mindannyiunk számára.	5737413	How embarrassing for us all.
7953743	A busz megállt és Tomi leszállt.	3531791	The bus stopped and Tom got off.
7953542	A hó betakarta az autóbuszt.	272534	Snow covered the bus.
7953540	Szabad vagyok!	1888443	I'm free!
7953540	Szabad vagyok!	23959	I'm free.
3109894	Mellettem ült.	7960143	She sat by my side.
7953166	Ha megkóstolod ezt a mártást, kissé sósnak fogod találni.	329603	If you taste this sauce you'll find it a bit salty.
7961058	Ezt miért írtad?	7733590	Why did you write this?
7961060	Tom a fa alatt ült egy könyvet olvasva.	7732068	Tom sat under the tree reading a book.
7961062	Tom az egyetlen ember, aki tényleg tudja, mi történt.	7731441	Tom is the only person who really knows what happened.
7961064	Nem én kezdtem a harcot.	6344833	I'm not the one who started the fight.
7961066	Tom kórházba ment, mert magas láza volt.	7539433	Tom went to the hospital because he had a high fever.
7961067	Nem emlékszem, pontosan hova parkoltam az autómat.	6235592	I can't remember exactly where I parked my car.
7961069	2013-ban még egy tini voltam.	7736828	In 2013, I was still a teenager.
7961070	Tom nem tudja, Mary kivel megy Bostonba.	6806540	Tom doesn't know who Mary is going to Boston with.
7961071	Itt leszek egész este.	6663181	I'm going to be here all evening.
7961072	Tom vezetni tanul.	6256642	Tom has been learning how to drive.
7961073	Nem tűröm el azt a fajta viselkedést.	7735579	I can't tolerate that kind of behavior.
7961074	Remélem, sosem kell megtennem.	6662005	I'm hoping I never have to do that.
7961075	Tom, Mary, John és Alice mind meg tudják tenni.	7541372	Tom, Mary, John and Alice all can do that.
7961076	Tom sosem fog olyan sokáig várni.	7543934	Tom will never wait that long.
7961078	Tom és Mary gyakran mennek együtt túrázni.	7542604	Tom and Mary often go hiking together.
7961080	Nem csak arról van szó, amit Tom tett.	7734564	I'm not talking about just what Tom did.
7961082	Tom egy nagyon gazdag ember.	7544366	Tom is a really rich person.
7961083	Nem tudom, jövőre Tom hol lesz.	7734373	I don't know where Tom will be next year.
7961085	Te egy szökevény vagy, igaz?	6261713	You're a runaway, aren't you?
7961086	Tamás teljesen elfeledkezett Mari partijáról.	6825836	Tom forgot all about Mary's party.
7961088	Tom három napja nem hagyta el a házát.	7579581	Tom hasn't left his house in three days.
7961089	Tom pattogatott kukoricát rágcsál.	7544493	Tom is munching on popcorn.
7961091	Meg kellene kérnünk Tomot, hogy dolgozzon nekünk.	7736691	We should ask Tom to work for us.
7961093	Fel kellene magatokat adnotok.	7737249	You should turn yourselves in.
7961094	A mosógép fura hangokat ad ki.	7734495	The washing machine is making strange noises.
7961096	Már ott volt, mikor bejöttem a szobába.	7734097	That was already there when I came into the room.
7961100	Dadogok, mikor ideges vagyok.	7737640	I stutter when I get nervous.
7961101	Nem hagyom, hogy a gyerekeim bort igyanak.	6662292	I don't let my children drink wine.
7961103	Még mindig képes vagy rá, nem?	6241147	You're still able to do that, aren't you?
7961105	Tom tisztában van a veszéllyel, ugye?	7735834	Tom is aware of the danger, isn't he?
7961106	Talán Tom többé nem teniszezik.	6240722	Perhaps Tom doesn't play tennis anymore.
7961108	A barátaim tudták, hogy anyagi problémáim vannak.	7734638	My friends knew I was having money problems.
7961109	Kaotikussá vált a helyzet.	4495967	The situation became chaotic.
7961110	Talán Ausztráliába kellene mennem.	7633228	Maybe I should go to Australia.
7961111	Fel fogok neked tenni néhány kérdést.	6661468	I'm going to ask you some questions.
7961112	Nem tudom, mikor történt.	6261160	I don't know when it happened.
7961113	Tom végre elmondta Marynek az igazat.	7493797	Tom finally told Mary the truth.
7961114	Tamás rendesebb, mint Mari.	5851967	Tom is nicer to me than Mary is.
7961115	Tom megkérte Maryt, hogy segítsen neki kigyomlálni a kertet.	7541284	Tom asked Mary to help him weed the garden.
7961117	Tom nem tudja bekötni a saját cipőjét.	7734116	Tom can tie his own shoes.
7961119	Tom rossz gyerek.	7733938	Tom is a bad kid.
7961120	Itthon várok rád.	7112912	I'm waiting for you at home.
7961121	Tom mindig elfoglaltnak tűnt.	6352017	Tom seemed to always be busy.
7961122	Majd írok vagy rád csörgök a jövő hét folyamán.	726670	I'll write you or I'll phone you next week.
7961123	Nem tudom olyan gyorsan csinálni, mint Tom.	6347820	I can't do that as fast as Tom.
7961124	Az idő csak egyre rosszabb lett.	278879	The weather was getting worse and worse.
7961125	Tomnak gondját fogják viselni.	5744884	Tom will be taken care of.
7961126	Csak egy esélyt adok neked rá.	7734123	I'm only going to give you one chance to do that.
7961127	Nem iszok minden nap kávét.	6259225	I don't drink coffee every day.
7961128	Tom jól kijön a munkatársaival.	7958959	Tom gets along well with his coworkers.
7961129	Valószínűleg nem lenne bölcs döntés egymagad ezt tenned.	6231528	It probably wouldn't be wise to do that by yourself.
7961130	Veszélybe kerülhet az életetek.	3226513	Your lives may be in danger.
7908663	Alszom.	5933037	I am sleeping.
7961141	Azt kellene tennünk, mint nektek.	5907689	We should do the same thing you're doing.
7961151	Tom elnézést kért Marytől a kellemetlenségért, amit okozott.	7935154	Tom apologized to Mary for the inconvenience he had caused.
7961170	Már nem érdekel többé.	6257405	I don't care about that anymore.
7961171	Az emberek néha csinálnak hülyeségeket.	7870123	People sometimes do stupid things.
7961172	Nem kávézom napi szinten.	6259225	I don't drink coffee every day.
7961173	Nem kávézom minden nap.	6259225	I don't drink coffee every day.
7961174	Nem vagyok benne biztos, Tom miért akarja.	6865022	I'm not sure why Tom wants that.
7961176	Te vagy a legmagasabb nő, akit ismerek.	6255998	You're the tallest woman I know.
7961177	Hosszú ideig vártunk Tomra.	7791884	We waited for Tom for a long time.
7961178	Honnan tudtad, melyiket válaszd?	7735993	How did you know which one to choose?
7961180	Segíts felakasztani ezt képet a falra!	7781451	Help me hang this picture on the wall.
7961181	Minden alkalommal, amikor elugrunk valahová, valami szörnyű dolog történik.	3727359	Every time we go anywhere, something awful happens.
7961183	Sok üres sörös doboz volt a padlón.	7781440	There were many empty beer cans on the floor.
7961188	Úgy tettem, mintha tanulnék.	7780315	I pretended to be studying.
7961193	Miért kell Tomnak láncfűrész?	7780312	Why does Tom need a chainsaw?
7961196	Nem akartam, hogy Tom mérges legyen.	7780225	I didn't want Tom to be angry.
7961199	Nem szeretek nyelvtant tanulni.	7780046	I don't like studying grammar.
7961555	Mindketten tudjuk, hogy nem úszol nagyon jól.	2953557	We both know you don't swim very well.
7961647	Soha nem tartja meg a szavát.	289792	He never keeps his word.
7961658	A kosaram tele van könyvekkel.	764210	My basket is full of books.
7962313	Hazavitte.	7957903	He brought her home.
7962323	Mind nagyobb.	4970823	It is getting bigger.
7962324	Egyre nagyobb.	4970823	It is getting bigger.
7962325	Nőttön-nő.	4970823	It is getting bigger.
7962326	Nagyobb és nagyobb.	4970823	It is getting bigger.
7962327	Megnő.	4970823	It is getting bigger.
7962328	Nagyobb lesz.	4970823	It is getting bigger.
7962331	Meg vagyok róla győződve, hogy semmi rosszat nem tettem.	7962236	I'm absolutely sure that I did nothing wrong.
7962333	Semmirevaló vagy!	7961855	You're good for nothing.
7962334	Semmire nem vagy jó!	7961855	You're good for nothing.
7962335	Hasznavehetetlen vagy!	7961855	You're good for nothing.
7962653	Tévedés.	2480555	That is a mistake.
5582209	Téves.	28129	Wrong.
4426983	Csaknem.	31567	Almost.
7962764	Hol van a bíró?	7961624	Where's the judge?
7962765	Lehetetlen összefüggést találni köztük.	7956722	It’s impossible to relate them.
7962766	Lehetetlen összefüggésbe hozni őket.	7956722	It’s impossible to relate them.
7962767	Nem tervezek nagyon sokáig maradni.	7955166	I don't plan to stay very long.
