342233	Det beste er å be en ekspert om å reparere den.	27241	The best thing to do is to ask an expert to repair it.
342234	Denne brosjyren er gratis.	58503	This booklet is free of charge.
342235	Jeg må finne ut nøyaktig hva som gikk galt.	25101	I need to find out exactly what went wrong.
342236	Skal vi snakke om det over en kopp kaffe?	62198	Shall we talk about it over a cup of coffee?
342237	Hvorfor ringte du meg ikke i går kveld?	38672	How come you didn't call me last night?
342238	Jeg tror ikke det blir regn, men jeg tar en paraply i tilfelle.	26698	I don't think it will rain, but I'll take an umbrella in case it does.
342239	Jeg ble kjent med ham da jeg var student.	21346	I got to know him when I was a student.
342240	Kan du spille gitar?	63394	Can you play the guitar?
342240	Kan du spille gitar?	755015	Can you play guitar?
342241	Ditt arbeid er langt fra tilfredsstillende.	70636	Your work is far from being satisfactory.
342242	Banken åpner klokken 9 og stenger klokken 15.	48622	The bank opens at 9 a.m. and closes at 3 p.m.
342243	Jeg vil heller gå enn å vente på en buss.	35249	I'd rather walk than wait for a bus.
342244	Vær snill å sende meg saltet.	25741	Please pass me the salt.
342245	Jeg liker ikke å lage mat når det er varmt ute.	22030	I don't like to cook when it's hot outside.
342246	Det skjeve tårn i Pisa er høyere enn kirken.	499594	The Leaning Tower of Pisa is taller than the church.
342247	Jeg er enig.	436281	I agree.
342248	Jeg underviser.	7316656	I teach.
342248	Jeg underviser.	256929	I'm a teacher.
342250	Jeg har vondt i hodet.	757368	I have a sore head.
342252	Du er en engel!	1557	You're an angel!
342256	Jeg vil vite hvem som blir med oss.	757369	I want to know who's coming with us.
342256	Jeg vil vite hvem som blir med oss.	757370	I want to know who's staying with us.
342257	Det er ikke min skyld!	1659	It's not my fault!
342258	Denne gitaren er så dyr at jeg ikke kan kjøpe den.	667132	This guitar is so expensive that I can't buy it.
342262	Ses vi i morgen?	757373	Will I see you tomorrow?
342262	Ses vi i morgen?	757374	Are we meeting tomorrow?
342267	Jeg er tørst.	1814	I'm thirsty.
342268	Du har rett.	411667	You're right.
342269	Du er min type.	1822	You're my type.
342270	Du er uimotståelig.	1823	You're irresistible.
342271	Hvem snakker jeg med?	1825	Who am I talking with?
342271	Hvem snakker jeg med?	478614	With whom am I speaking?
342271	Hvem snakker jeg med?	3183435	Who am I speaking to?
342272	I en alder av seks hadde han lært å bruke skrivemaskin, og sa til læreren at han ikke trengte å lære å skrive for hånd.	1828	At the age of six he had learned to use the typewriter and told the teacher that he did not need to learn to write by hand.
342273	Kan jeg få snakke med Bill?	34454	May I speak to Bill?
342379	Jeg ringer deg en annen gang.	32697	I'll call you some other time.
342380	Begge brødrene er musikere.	48583	Both brothers are musicians.
342381	Hva er dette? Spurte Tony.	55800	"What's this?" asked Tony.
342382	Ken sluttet å snakke og begynte å spise.	62431	Ken stopped talking and began to eat.
342383	Lommekalkulatorer er like billige å kjøpe som et par sokker, og like viktig for tusener av britiske skolebarn som blyant og viskelær.	33466	Pocket calculators are as cheap to buy as a pair of socks, and as essential to thousands of British school children as a pencil and eraser.
342384	Hvor enn du går, vil du aldri finne et bedre sted enn ditt eget hjem.	38095	Wherever you may go, you will not find a better place than your home.
342385	Han fortsatte å gå i to timer.	288489	He went on walking for two hours.
342386	Det er ingenting jeg liker så godt som å se baseballkamper på tv.	39242	I like nothing so much as to watch baseball games on television.
342387	Han møtte sin venn mens han badet i sjøen.	22167	He met his friend while bathing in the sea.
342388	Hun røyker 20 sigaretter om dagen.	310113	She smokes 20 cigarettes a day.
342389	Jeg var dårlig i engelsk.	256185	I was poor at English.
342390	Jeg er trøtt.	1705	I'm tired.
342391	Han har lite penger med seg.	296508	He has little money with him.
342392	Jo eldre du er, desto vanskeligere er det å lære et språk.	282183	The older you are, the more difficult it is to learn a language.
342393	Hver gang jeg prøvde, feilet jeg.	255845	Each time I tried, I failed.
342394	I Japan er det ikke vanlig å gi tips for god service.	281298	In Japan it is not customary to tip for good service.
342395	Det er veldig vanskelig å vite hvilket land en person kommer fra.	67206	It is very hard to tell what country a person comes from.
342396	Hva med 12:45?	73334	How about 12:45?
342397	Idrett har gjort ham til den han er.	283652	Sport has made him what he is.
342398	Jeg er ikke ferdig med leksene ennå.	255648	I have not finished my homework yet.
342399	Du får ikke komme inn.	281900	You may not come in.
342400	Hun ble gift i en alder av søtten.	310076	She got married at the age of seventeen.
342401	Han er ikke lærer, men lege.	295349	He is not a teacher but a doctor.
342402	Du må lese mellom linjene.	239727	You must read between the lines.
342403	Jeg hadde bare såvidt spist ferdig når min venn ringte meg og inviterte meg ut på middag.	246841	I had hardly finished my meal when my friend phoned me and invited me out for dinner.
342404	Han ble tvunget til å signere kontrakten mot sin vilje.	288175	He was made to sign the contract against his will.
342405	"Jeg skulle bare ønske jeg kunne være med deg for evig og alltid", svarte den lille svarte kaninen.	73530	"I just wish that I could be with you forever and always," replied the little black rabbit.
342406	Denne heisen kan ta 10 personer om gangen.	61308	This elevator is capable of carrying 10 persons at a time.
342407	Jeg sto opp klokken fem den morgenen.	254573	I got up at five that morning.
342408	Hennes sønn døde av kreft allerede som barn.	309535	Her son died of cancer when still a boy.
342409	Han har vært død i tre år.	283705	He has been dead for three years.
342410	Folk sier at han aldri dør.	295812	People say he never dies.
342411	Han sluttet å røyke i fjor.	295260	He stopped smoking last year.
342412	Mor er mer nervøs for eksamensresultatet enn jeg er.	262370	Mother is more anxious about the result of the examination than I am.
342413	På dødsleiet ba han meg om å fortsette å skrive til deg.	297220	On his deathbed he asked me to continue writing to you.
342414	Kan jeg låne pennen din?	33772	Can I borrow your pen?
342415	Han er ikke det minste interessert i hva som skjer i verden.	300274	He's not in the least interested in what is happening in the world.
342416	Det som ser lett ut ved første øyekast viser seg å være vanskelig.	244038	What seems easy at first often turns out to be difficult.
342417	Jeg tror det kommer til å bli en fin dag.	27441	I think it's going to be a nice day.
342418	Jeg var på nippet til å gi opp da jeg plutselig fant løsningen.	255629	I was on the point of giving up when I suddenly hit upon the solution.
342419	Det pleide å være en stor park her.	272162	There used to be a large park here.
342420	Hønene våre la mange egg i går.	247511	Our hens laid a lot of eggs yesterday.
342421	Jeg inviterte Jane på middag.	262084	I invited Jane to dinner.
342422	Gi meg litt vann, og vær rask.	270861	Bring me some water, and be quick about it.
342423	Far kjøpte boken til meg.	319187	Father bought me the book.
342424	Ikke ta det personlig.	239830	Don't take it personally.
342425	Han har lite erfaring i å undervise.	295353	He has little experience in teaching.
342426	Katteøyne er veldig følsomme for lys.	282028	Cats' eyes are very sensitive to light.
342427	Hun går sjelden ut.	312305	She seldom goes out.
342428	Hun har ingen brødre.	308741	She has no brothers.
342428	Hun har ingen brødre.	622358	She doesn't have any brothers.
342429	Små barn er redde for å bli forlatt i mørket.	267555	Small children are afraid of being left alone in the dark.
342439	Er du sikker?	1326	Are you sure?
342440	Hvor mye er klokka?	428402	What time is it?
342440	Hvor mye er klokka?	757376	What's the time?
342442	Han er sporløst forsvunnet.	757377	He's disappeared without a trace.
342443	Tilkall politiet!	1718	Call the police!
342443	Tilkall politiet!	757378	Ring the police!
342446	Hva gjør du?	16492	What are you doing?
342446	Hva gjør du?	17125	What do you do?
342447	Tur-retur? Bare en vei.	757383	Return? Just a single.
342453	For godt til å være sant.	757384	Too good to be true.
342459	Roma ble ikke bygd på en dag.	1777	Rome wasn't built in a day.
342488	Han reiste seg og trakk pusten dypt.	304652	He stood up and took a deep breath.
342489	Du er gammel nok til å ta vare på deg selv.	64285	You are old enough to take care of yourself.
342490	Byen min er ikke som den pleide å være.	250604	My town is not what it used to be.
342491	Jeg lurer på om han egentlig er syk?	303131	I wonder if he's really sick.
342492	Roser blomstrer om våren.	35067	The roses bloom in spring.
342493	India er verdens sjuende største land.	65724	India is the seventh largest country in the world.
342494	Gutten kom løpende.	46318	The boy came running.
342495	Dette brevet kom mens du var ute.	71488	This letter arrived while you were out.
342496	La oss sette oss på den benken.	68618	Let's sit down on that bench.
342497	Jeg er ikke vant til å drikke kaffe uten sukker.	257650	I am not used to drinking coffee without sugar.
342498	Det er en fordel å kunne bruke en datamaskin.	54585	It is an advantage to be able to use a computer.
342499	Læreren så over eksamenspapirene.	273042	The teacher looked over the exam papers.
342500	Se fotnoten på side 5.	326768	See the footnote on page 5.
342501	Muiriel er 20 nå.	757386	Muiriel is 20, now.
342502	Passordet er "Muiriel".	1283	The password is "Muiriel".
342503	Jeg er straks tilbake.	1284	I will be back soon.
342503	Jeg er straks tilbake.	52115	I'll be back soon.
342504	Jeg vet ikke.	349064	I don't know.
342505	Jeg var på fjellet.	757390	I was on the mountain.
342505	Jeg var på fjellet.	1290	I was in the mountains.
342506	Jeg tjener 100 euro om dagen.	757392	I earn 100 Euros a day.
342507	Jeg savner deg.	1308	I miss you.
342508	Jeg ringer dem i morgen når jeg kommer hjem.	757394	I'll phone them tomorrow when I come home.
342508	Jeg ringer dem i morgen når jeg kommer hjem.	757395	I'll ring them tomorrow when I come home.
342509	Jeg likte aldri biologi.	1317	I never liked biology.
342510	Det overrasker meg ikke.	646147	That doesn't surprise me.
342511	Når jeg blir stor vil jeg bli konge.	757398	When I grow up, I want to be king.
342512	Hva så?	757399	Yeah, and?
342529	Vi har nesten sluppet opp for penger.	22945	We've run short of money.
342530	Alle kjenner loven.	276534	Everyone knows the law.
342531	Jeg var så varm at jeg tok av meg frakken.	37789	It was so hot I took my coat off.
342532	Klokka seks passer meg veldig bra.	72438	Six o'clock will suit me very well.
342534	Til min overraskelse avslo han tilbudet.	18913	To my surprise, he refused my offer.
342535	Navnene deres er Tom og Ken.	305306	Their names are Tom and Ken.
342536	De spiser frokost klokken åtte denne uken.	306566	They are having breakfast at eight this week.
342538	Jeg lurer på hvor han er nå.	296492	I wonder where he is now.
342539	Bare bli stående.	40062	Just stand there, please.
342541	Mannen oppførte seg veldig merkelig.	45423	The man's behavior was very odd.
342543	Haruki har ikke mye penger med seg.	266967	Haruki doesn't have much money with him.
342544	De møtes en gang i uka.	306832	They meet once a week.
342545	Læreren var veldig rettferdig da hun satte eksamenskarakterene.	272913	The teacher was very fair when she marked our exams.
342546	Hvem ville tatt vare på barna mine om jeg døde?	25330	Were I to die, who would look after my children?
342547	La oss gå hjem.	24136	Let us go home.
342549	Han er alltid oppmerksom på sine barns oppførsel.	297130	He always pays attention to his children's behavior.
342550	Vil du ha noe å spise?	69619	Do you want anything to eat?
342551	Siden han var så trøtt, sovnet han fort.	292158	As he was so tired, he fell fast asleep.
342553	Tåken har lettet.	322847	The fog has lifted.
342554	Gutten samlet en håndfull peanøtter og puttet dem i en liten boks.	267998	The boy gathered a handful of peanuts and put them in a small box.
342556	Han mente ikke å såre deg.	284771	He did not intend to hurt your feelings.
342558	Linjen har vært opptatt i 30 minutter nå.	56095	The line has been busy for 30 minutes now.
342559	Du skulle holdt det hemmelig.	69916	You should have kept it secret.
342563	Hans barnslige latter er sjarmerende.	286453	His childlike laugh is charming.
342564	Han jobbet så hardt at han ødela helsen sin.	302017	He worked so hard that he ruined his health.
342565	Prisene har gått ned.	319905	The prices have gone down.
342567	Jeg er veldig glad for å se deg igjen.	322500	I'm very glad to see you again.
342568	Du må være forberedt på det verste.	243708	You must prepare for the worst.
342570	Hvis du virkelig var interessert i hva jeg sier ville du ikke stirret ut av vinduet.	250820	If you were really interested in what I'm saying you wouldn't be staring out of the window.
342573	Spiller du et musikkinstrument?	21260	Do you play a musical instrument?
342579	Jeg har allerede vært i Amerika.	259118	I have already visited America.
342582	Nara er en by jeg liker veldig godt.	280750	Nara is a city which I like very much.
342585	Fem tusen dollar er mye penger.	72498	Five thousand dollars is a large sum of money.
342589	Jeg er fra Tokyo, Japan.	281447	I'm from Tokyo, Japan.
342591	Det er viktig å prøve å komme overens med folk fra andre land.	21955	It is important to try to get along with people from foreign countries.
342595	Det virker som om læreren var skuffet.	272865	It seems the teacher was disappointed.
342596	Ikke alle studentene var tilstede.	51763	Not all the students were present.
342597	Jeg er ikke så god i engelsk ennå.	32639	I'm not good at speaking English yet.
342603	Jeg åpnet en konto i min datters navn.	251946	I opened an account in my daughter's name.
342605	Det er ulovlig å kopiere fra bøker uten forfatterens tillatelse.	277701	It is illegal to copy from books without the author's permission.
342606	Tokyo er en av de største byene.	279792	Tokyo is one of the biggest cities.
342608	Folk flest tror datamaskiner aldri vil bli i stand til å tenke.	331259	Most people think computers will never be able to think.
342609	Hvorfor har du utsatt å gå til tannlegen?	263607	Why have you delayed seeing the dentist?
342610	Han er alt annet enn ærlig.	300778	He is anything but honest.
342616	Skolen ligner et fengsel.	48941	The school looks like a prison.
342617	Jeg kan ikke bruke denne maskinen.	59826	I can't use this machine.
342625	Hva vil du ha til lunsj?	277589	What do you want for lunch?
342767	Jeg heter Jack.	1646	My name is Jack.
344003	Jeg blir ferdig med denne romanen til du kommer i morgen.	323094	I will have finished reading this novel by the time you come tomorrow.
344004	Din mor må ha vært vakker som ung.	17404	Your mother must have been beautiful when she was young.
344005	Hva gjør du for å få tiden til å gå?	24747	What do you do to pass the time?
344006	Han lurer på om du er redd for slanger.	295615	He wonders if you are afraid of snakes.
344007	Jeg kan ikke ta imot denne gaven.	58011	I cannot accept this gift.
344007	Jeg kan ikke ta imot denne gaven.	1249224	I can't accept this gift.
344008	Det er ikke langt unna hotellet.	42650	It is not far away from the hotel.
344009	Det er mange ting vi må tenke på.	247245	There are lots of things for us to think about.
344010	Jeg har aldri sett en så stor hval.	66926	Never have I seen such a big whale.
344011	Noe er galt med denne vaskemaskinen.	58108	Something is wrong with this washing machine.
344012	Du trenger ikke å bruke ordbok når du leser denne boken.	56819	You don't have to use a dictionary when you read this book.
344013	Jeg forstår ikke tysk.	1784	I don't understand German.
344170	"Jeg er ikke så flink til å svømme." "Ikke jeg heller."	73527	"I'm not good at swimming." "Neither am I."
344171	Hvor lenge har du tenkt å bli i dette landet?	59253	How long do you plan to stay in this country?
344172	Det var få mennesker på stranden.	22178	There were few people on the beach.
344173	Hun er misunnelig på min suksess.	314362	She is envious of my success.
344174	Hva liker du best, fysikk eller kjemi?	319981	Which do you like better, physics or chemistry?
344175	Siden jeg kom for sent til toget, måtte jeg vente ca en time på det neste.	44835	As I missed the train, I had to wait for the next one for about an hour.
344177	Supermarkedene er stengt nå, så vi må klare oss med det som er igjen i kjøleskapet.	52349	The supermarkets are now closed, so we'll have to make do with what is left in the refrigerator.
344178	Jeg likte henne ikke i begynnelsen, men nå gjør jeg det.	244010	I didn't like her at first, but now I do.
344179	En fremmed kom og spurte meg om veien til sykehuset.	277005	A stranger came up and asked me the way to the hospital.
344264	Disse perlene er ekte, ikke kunstige.	55161	These pearls are genuine, not artificial.
344265	Dette biblioteket har over 50 000 titler.	58307	This library has more than 50,000 volumes.
346796	Gutten kastet steiner på hunden.	750939	The boy threw stones at the dog.
346798	Jeg venter her til han kommer tilbake.	750938	I'll wait here until he comes back.
346799	God tur.	435207	Bon voyage!
346799	God tur.	757404	Safe journey.
347681	Han er broren min.	250680	He is my brother.
347681	Han er broren min.	757405	He's my brother.
347695	Takk for informasjonen.	19143	Thank you for the information.
347695	Takk for informasjonen.	757406	Thanks for the information.
347996	Vi er bekymret for deg.	17389	We are worried about you.
347997	Jeg var veldig trøtt, så jeg la meg tidlig.	261403	I was very tired, so I went to bed early.
347998	Legg merke til hvordan spilleren bruker albuene.	45656	Notice how the player uses his elbows.
348287	Jeg visste ikke når jeg skulle slå av maskinen.	253096	I didn't know when to switch the machine off.
348288	Har du hørt fra ham i det siste?	243876	Have you heard from him recently?
348289	Selv eksperter tok maleriet for å være en ekte Rembrandt.	45782	Even the experts took the painting for a genuine Rembrandt.
348290	Han ble plukket opp av et passerende skip.	301676	He was picked up by a passing ship.
348291	Tom kjørte bilen.	37098	Tom drove the car.
348292	Rødvin passer bra til kjøtt.	272353	Red wine goes well with meat.
348293	Beklager, men vi tar ikke sjekker.	269535	I'm sorry, we don't accept checks.
348294	Vil du la meg se på det?	249708	Let me have a look at it, will you?
348295	Brevet er datert 1. april 1987.	46767	The letter is dated April 1, 1987.
348296	Hun er en stille kvinne.	312733	She is a quiet woman.
348297	Vi assosierte navnet Lincoln med frihet.	29657	We associate the name of Lincoln with freedom.
348298	Har du noen epler?	70219	Do you have any apples?
348299	Min mor går til tannlegen annenhver dag for å få fikset tennene.	320785	My mother visits the dentist's every other day to get her teeth fixed.
348300	Han er omtrent på din alder.	301315	He is about your age.
348301	Han liker å synge populære sanger.	304682	He likes to sing popular songs.
348302	Hun kjedet seg veldig under forelesningen.	241168	She was very bored during the lecture.
348303	Jeg ser på bildene av Jane.	53828	I am looking at the pictures of Jane.
348304	Hun er ikke hans søster, men hans mor.	316396	She's not his sister, but his mother.
348305	Hun begynte å synge.	312881	She began to sing.
348306	Spis middagen din nå.	54225	Now eat your supper.
348307	Hvem skal jeg velge?	276499	Who shall I choose?
348308	Jeg så naboens hund løpe rundt på gårdsplassen.	252383	I saw my neighbor's dog running around in the yard.
348309	Prøv å ha en positiv innstilling til alt.	24621	Try to have a positive attitude about everything.
348310	Barn elsker å leke på stranden.	245778	Children love playing on the beach.
348311	I Japan er det veldig varmt om sommeren.	281215	In Japan, it is very hot in summer.
348312	Barn skal adlyde sine foreldre.	327616	Children should obey their parents.
348313	Dyr er redde for brann.	280244	Animals are afraid of fire.
348314	Vi begynner alltid med de vanskeligste oppgavene.	247894	We always begin with the hardest problems.
348315	Han beskyldte mannen for stjeling.	291128	He accused the man of stealing.
348316	Jeg har vært i Japan i tre år.	252566	I have been in Japan for three years.
348317	Jeg mottok brevet ditt i går.	17073	I received your letter yesterday.
348318	Det er leggetid.	498458	It's bedtime.
348319	Det var denne gutten som knuste vindusruten.	45609	It was this boy that broke the windowpane.
348320	Det er en mulighet for at mannen ble myrdet.	45320	There's a possibility that the man was murdered.
348321	Etterspørselen etter dette produktet har vokst raskere enn tilbudet i det siste.	243730	Recently the demand for this product has increased faster than the supply.
348322	Hun snakket for fort, slik at jeg ikke forstod.	307984	She spoke too quickly, so I couldn't understand.
348323	Han skal ta over firmaet når faren pensjonerer seg.	64102	He will take over the business when his father retires.
348324	Han liker musikk veldig godt.	294185	He likes music very much.
348325	Brent barn skyr ilden.	23795	A burnt child fears the fire.
348326	En dag fant jeg en boks der.	67172	One day I found a box there.
348327	Han er den korteste av de to guttene.	291206	He is the shorter of the two boys.
348328	Ikke døm etter utseende.	239272	Don't judge by appearances.
348329	Jeg husker at hun hadde på seg en grønn hatt.	308548	I remember that she wore a green hat.
348330	Kunne jeg få telefonnummeret ditt?	279376	May I have your phone number?
348331	Hvorfor snakker du om ham som om han var en gammel mann?	69806	Why do you talk about him as if he were an old man?
348332	Det er noe galt med denne maskinen.	59809	There's something wrong with this machine.
348333	Han har tre barn.	284808	He has three children.
348334	Ikke løp over gata.	278381	Don't run across the street.
348335	Jeg ba ham om å vente her.	260279	I asked him to wait here.
348336	Moren har gjort henne til den hun er.	308022	Her mother has made her what she is.
348337	Håp er ingen strategi.	2298	Hope is not a strategy.
348338	Jeg holdt pusten i spenning.	256944	I held my breath in excitement.
348339	Det er overraskende at han skal ha sagt slike ting om meg.	283719	It is surprising that he should have said such things of me.
348340	Broren min går på colloege i Kobe.	237883	My brother goes to college in Kobe.
348341	Drømmen hans er å dra til Sveits.	287577	His dream is going to Switzerland.
348342	Skolen begynner i april.	21621	School starts in April.
348343	Lånte jeg deg ikke penger i går?	244369	Didn't I lend you some money yesterday?
348344	Han var glad for de gode nyhetene.	290550	He was glad to hear about the good news.
348345	Vi har hatt mye regn denne måneden.	242019	We've had a lot of rain this month.
348346	Hun er veldig bekymret for helsen hans.	316429	She is very anxious about his health.
348347	Hvorfor vil du bli sykepleier?	36407	Why do you want to be a nurse?
348348	Jeg har mange venner.	341634	I have many friends.
348348	Jeg har mange venner.	1970163	I have a lot of friends.
348348	Jeg har mange venner.	1970165	I have plenty of friends.
348349	Neste morgen hadde snømannen smeltet helt.	324971	The next morning, the snowman had completely melted.
348350	Barn trenger mye søvn.	579224	Children need a lot of sleep.
348351	Jeg vil at du skal oversette denne boken til engelsk.	71158	I'd like you to translate this book into English.
348352	Han hørte på musikken med øynene lukket.	304190	He listened to the music with his eyes closed.
348353	Jeg var tynn som ung.	265731	I used to be thin when I was young.
348354	Appelsiner har høyt vitamininnhold.	64779	Oranges have a high vitamin content.
348355	Hun er ingen sanger.	309960	She's no singer.
348356	Det er verdt et forsøk.	42579	It is worthwhile to have a try at it.
348357	Slå det opp i ordboken.	264889	Look it up in your dictionary.
348358	Hvem lærte deg å danse?	40487	Who taught you how to dance?
348359	Det vil ikke ta lang tid før han blir frisk.	294950	It won't be a long time before he gets well.
348360	Hun skriver til sin sønn en gang i blant.	314542	She writes to her son every now and then.
348361	Hun har bestemt seg for å dra til Amerika for å studere.	288854	She has made up her mind to go to America to study.
348362	Det var så kaldt at jeg ble hjemme hele dagen.	37817	It was so cold that I stayed at home all day.
348363	Det er fem år siden vi flyttet hit.	247180	It is five years since we moved here.
348364	Hvor langt er det herfra til parken?	62085	How far is it from here to the park?
348365	Jeg må si deg opp hvis du kommer for sent så ofte.	41471	I will have to fire you if you come late so often.
348366	Spiser du i klasserommet?	19044	Do you eat it in the classroom?
348367	Jeg vet ikke om han vil besøke oss neste søndag.	283650	I don't know if he will visit us next Sunday.
348368	La oss diskutere problemet med dem.	43749	Let's discuss the problem with them.
348369	Bare tanken på slanger gjør henne blek.	33909	The very thought of snakes makes her turn pale.
348370	Mannen kjempet tappert, men ga seg tilslutt.	276906	The man fought bravely but finally gave in.
348371	La oss stoppe her og fortsette i morgen.	57205	Let's quit here and continue tomorrow.
348372	Kan du ikke bli litt til?	31243	Can't you stay a little longer?
348373	Brian har kjøpt en leppestift til Kate.	757409	Brian has bought Kate some lipstick.
348374	De er begge kollegaer av meg.	750923	They are both colleagues of mine.
348375	Jeg er stolt av å være en del av dette prosjektet.	757410	I'm proud to be a part of this project.
348376	Verden er som en bok, og de som ikke reiser leser bare en side.	757411	The world is like a book, and those who don't travel read only one page.
348377	Jeg hører på musikk.	757414	I'm listening to music.
348378	Når kommer du tilbake? Det er alt avhengig av været.	757415	"When are you coming back?" "That all depends on the weather."
348379	Herr Ou er kommet til Japan for å studere japansk.	757416	Mr Ou has come to Japan to study Japanese.
348380	Himmelen er blå.	18275	The sky is blue.
348381	Hvilken vei skal vi gå?	757417	Which way will we go?
348382	Jeg sovnet foran TVen.	750921	I slept in front of the TV.
349688	Selv nå, mange år etter den kalde krigen, er der fortsatt mye bitterhet mellom tyskere og russere, spesielt i områder som ble okkupert av Sovietunionen.	757418	Even now, many years after the Cold War, there is still much bitterness between Germans and Russians, especially in areas which were occupied by the Soviet Union.
349689	Jeg godtar det, men på en betingelse.	757419	I'll accept it, but with one condition.
349690	Så stor du er!	750920	How big you are!
349691	Hva dere heter er meg likegyldig. Jeg stikker så snart denne jobben er ferdig.	757430	What you're called is all the same to me. I'm gone as soon as this job is over.
349692	Jeg har besøkt min fars grav.	757499	I've visited my father's grave.
349693	Blir du hjemme i kveld?	750919	Will you be at home tonight?
349694	Hvordan kan du ha laptop men ingen mobil?	757501	How can you have a laptop, but no mobile?
349695	Det er for dyrt!	757502	That's too expensive!
349696	De forente stater grenser til Canada.	67546	The United States borders Canada.
349698	Jeg har leid et rom i Paris for en måned.	750918	I've rented a room in Paris for a month.
349699	Han hadde langt hår i fjor.	295263	He had long hair last year.
349844	En, to, tre, fire, fem, seks, sju, åtte, ni, ti.	413731	One, two, three, four, five, six, seven, eight, nine, ten.
349847	Han er gammel nok til å kunne kjøre bil.	757506	He's old enough to drive a car.
351214	Han er redd for hunder.	295979	He is afraid of dogs.
351214	Han er redd for hunder.	387478	He's afraid of dogs.
351215	Sitroner er sure.	435751	Lemons are sour.
352990	Mange engelske ord stammer fra latin.	26317	A lot of English words are derived from Latin.
352990	Mange engelske ord stammer fra latin.	26344	Many English words are derived from Latin.
352991	Alle hester er dyr, men ikke alle dyr er hester.	51692	All horses are animals, but not all animals are horses.
352992	Hvor lenge har hun vært syk?	310372	How long has she been sick?
352993	Spørsmålet kan bare tolkes på en måte.	43745	The question permits of only one interpretation.
352994	Jeg har ikke billett.	40223	I don't have a ticket.
354622	Det kan skje hvem som helst.	354569	It can happen to anybody.
354623	Du er ikke innlogget.	354572	You are not logged in.
354625	Han er flink i matematikk.	300229	He is good at mathematics.
354640	Brekk sjokoladen i små biter.	750906	Break the chocolate into small pieces.
354644	Pisk eggehviten stiv.	750902	Whip the egg whites until they are stiff.
354645	Skrell og finriv pepperroten.	750904	Peel and finely chop the horseradish.
354646	Jeg skreller selerien og potetene.	757512	I'm peeling the celery and the potatoes.
354648	Jeg kjenner ingen av dem.	260859	I know none of them.
354649	Ikke gå så fort.	41486	Don't walk so fast.
