401351	Deras trädgård är full av väldigt vackra blommor året runt.	305267	Their garden is full of very beautiful flowers all the year round.
401360	De säljer diverse varor på den affären.	67928	They sell various kinds of goods at that store.
401367	Segla längs kusten.	25932	Sail along the coast.
401388	Var är den japanska ambassaden?	281794	Where is the Japanese Embassy?
401394	Låna mig din cykel.	70610	Lend me your bicycle.
401406	Han måste köpa en ny cykel åt sin son.	300965	He must buy a new bicycle for his son.
401412	Vi dekorerade rummet själva.	249533	We ourselves decorated the room.
401443	En bra lärare måste vara tålmodig med sina elever.	29674	A good teacher must be patient with his pupils.
401459	Jag stod och väntade på en buss.	254961	I stood waiting for a bus.
401493	Publiken bestod mest av elever.	277937	The audience consisted mainly of students.
401505	Jag har bott här.	253470	I have lived here.
401513	Så här långt ser det bra ut.	55348	So far, so good.
401525	När jag besökte deras lägenhet, var paret mitt i ett gräl.	247018	When I visited their apartment, the couple was right in the middle of an argument.
401531	Han är säker på att han kommer att vinna matchen.	283773	He is certain to win the game.
401535	Hur många engelska ord kan du?	26313	How many English words do you know?
401546	Det du har blivit lärd är oriktigt.	71475	What you were taught is wrong.
401548	Det fanns inte en själ i sikte.	34679	There wasn't a soul in sight.
401554	Tomten stod på tomten.	401555	Santa Claus was standing in the garden.
402086	Lägg tillbaka boken där du fann den.	43898	Put the book back where you found it.
402087	Kärleken kommer så småningom.	30296	Love will come in time.
402091	Löven virvlade runt på gården.	323606	The leaves whirled in the yard.
402099	Man har funnit olja under Nordsjön.	321261	Oil has been discovered under the North Sea.
402105	Han klagade över att rätten smakade illa.	304747	He complained of the dish tasting bad.
402109	Våra ansträngningar medförde inte någon framgång.	23351	Our efforts did not result in success.
402111	Du ska inte tro att det kommer att bli enkelt.	21002	You shouldn't expect things to be easy.
402119	Jag gav det ett försök och tänkte att allting är värt ett försök. Men att sätta ihop ett sånt här program klarar jag inte av.	319887	I gave it a try figuring that anything is worth a try. But putting together a program like this is something I'm no match for.
402123	Ett stort djur rymde från zoo.	275533	A big animal ran away from the zoo.
402135	Kom när ni vill.	66200	Come at any time you like.
402152	Den gamle mannen och havet är en väldigt spännande bok.	326411	The Old Man and the Sea is a very exciting book.
402167	När lämnar din far sitt kontor?	1254993	When does your father leave his office?
402173	Du kan alltid räkna med honom i en nödsituation.	37576	You can always count on him in any emergency.
402175	Läraren kräver utmärkt arbete från sina elever.	19015	The professor requires excellent work of his students.
402176	Det är 800 meters gångväg från mitt hus till skolan.	48936	The school is a half-mile walk from my house.
402179	Rosorna blommar i vår trädgård.	65525	The roses are in bloom in our garden.
402191	Vad är den bekvämaste vägen till Tokyo station?	279741	What's the most convenient way to get to Tokyo Station?
402198	Den här gamla bilen går sönder hela tiden.	60472	This old car breaks down all the time.
403391	Trädgården har blivit professionellt anlagd.	44965	The garden has been professionally laid out.
403424	Hon kan tala tio språk.	307967	She is able to speak ten languages.
403442	Hon älskar att se på tennismatcher på tv.	311655	She loves watching tennis matches on TV.
403455	Det är lite kallt idag.	387411	It's a little cold today.
403457	Vill du följa med?	27693	Do you want to come along?
403465	Jag hade väldigt hög feber.	255247	I had a very high fever.
403491	Jag behöver inte din hjälp.	17057	I don't need your help.
409599	Jag är hungrig.	409602	I am hungry.
409599	Jag är hungrig.	1839531	I'm hungry.
409610	Jag är hungrig för jag har inte ätit lunch.	259470	I am hungry because I did not eat lunch.
409655	Jag tror inte att det kommer att regna i morgon.	323260	I don't think that it will rain tomorrow.
409662	Jag är bäst.	409664	I am the best.
409662	Jag är bäst.	755242	I'm the best.
409671	Han stal plånboken av mig.	297858	He robbed me of my purse.
409674	Vad?	36088	What?
409675	Jag pratar inte japanska.	1482	I don't speak Japanese.
409676	Jag kan inte japanska.	1482	I don't speak Japanese.
409686	Vad skulle världen vara utan kvinnor?	757365	What would the world be like without women?
409693	Hon är inte så ung som hon ser ut.	312973	She is not as young as she looks.
409695	Jag tror att han var arg.	289406	I think he was angry.
409699	Ett, tre och fem är udda tal.	73502	One, three, and five are odd numbers.
409711	Alla hästar är djur, men inte alla djur är hästar.	51692	All horses are animals, but not all animals are horses.
409713	Du måste vara på stationen senast klockan fem.	757524	You must be at the station at five o'clock at the latest.
409735	Det är ganska kallt.	3626620	It's rather cold.
409736	Det överraskar mig inte.	646147	That doesn't surprise me.
409737	Det där är inte en kniv. Det HÄR är en kniv!	3626615	That isn't a knife. THIS is a knife!
409738	Han älskade att resa.	3626613	He loved to travel.
409739	En dag fann jag en bok där.	3626612	One day I found a book there.
409740	En gång fann jag en bok där.	495594	I once found a book there.
409743	Vi ska mötas på stationen klockan nio.	3626611	We're meeting at the station at nine o'clock.
409744	Var snäll och vänta i fem minuter.	466728	Please wait five minutes.
409745	Ta det inte personligt.	239830	Don't take it personally.
409746	Han hade tänkt att gifta sig med henne.	3626640	He had thought to marry her.
409749	Jag vet inte om han kommer att besöka oss nästa söndag.	283650	I don't know if he will visit us next Sunday.
409750	Jag är från Tokyo, Japan.	3626638	I am from Tokyo, Japan.
409876	Du kan lita på honom.	490921	You can trust him.
409878	Han tror fortfarande på hennes ord.	289256	He still believes her words.
409881	Företaget gick i konkurs.	49044	The company went bankrupt.
409883	De är väldigt intresserade av astronomi.	307215	They are very interested in astronomy.
409885	Han är poet.	298215	He is a poet.
409886	Vilket tåg tänker du ta?	69823	What train you are going to take?
409886	Vilket tåg tänker du ta?	958978	Which train are you going to take?
409887	Brevets innehåll var hemligt.	265974	The contents of the letter were secret.
409888	Han är stolt över att ha tagit examen vid Tokyo Universitet.	301933	He is proud of having graduated from Tokyo University.
409889	De har ingen annanstans att gå.	305057	They have nowhere else to go.
409892	De har ingen annanstans att ta vägen.	305057	They have nowhere else to go.
409897	Jag älskar dig.	1434	I love you.
409902	Allt som är för dumt för att sägas sjungs.	1857	Anything that is too stupid to be spoken is sung.
409903	Jag hittade en lösning, men jag hittade den så fort att det inte kan vara den rätta.	1422	I found a solution, but I found it so fast that it can't be the right solution.
409904	Han har faktiskt inte ätit kaviar.	289696	He hasn't actually eaten caviar.
410137	Cuzco är en av de intressantaste platserna i världen.	63026	Cuzco is one of the most interesting places in the world.
410139	De som inte önskar gå behöver inte det.	241068	Those who do not wish to go need not go.
410141	Han visade mig sin frimärkssamling.	297669	He showed me his stamp collection.
410145	Hon kunde inte komma för hon var sjuk.	316696	She could not come because she was ill.
410147	Det här stället har en mystisk atmosfär.	2105	This place has a mysterious atmosphere.
410161	Vi såg barnet kliva på bussen.	248105	We saw the child get on the bus.
410162	Jag har en katt och en hund. Katten är svart och hunden är vit.	255347	I have a cat and a dog. The cat is black and the dog is white.
410162	Jag har en katt och en hund. Katten är svart och hunden är vit.	508282	I have a cat and a dog. The cat's black and the dog's white.
410164	Gillar du golf?	56357	Are you fond of golf?
410167	Jag känner tjejen som spelar tennis.	255090	I know the girl playing tennis.
410169	”Jag är hungrig”, sa den lilla vita kaninen, så de stannade och åt blomman på en stor hyacint.	73683	"I'm hungry," said the small white rabbit, so they stopped and ate the flower from a large hyacinth.
410172	Folk säger ofta att japanska är ett svårt språk.	281669	People often say that Japanese is a difficult language.
410173	Folk säger att han aldrig dör.	295812	People say he never dies.
415526	Vi ses!	360558	See you later!
415542	Det är en självklarhet att grundläggande mänskliga rättigheter bör respekteras.	326489	Needless to say, fundamental human rights should be respected.
415581	Det kan inte vara sant.	42078	It cannot be true.
415587	Har du gjort klart din engelskläxa än?	69649	Have you finished your English homework yet?
415616	När gick du upp i morse?	242197	When did you get up this morning?
415620	Jag har inga pengar.	433613	I have no money.
415805	Du är riktigt klumpig av dig, va!	68931	You are really clumsy, aren't you!
415813	Vad skulle hända om han skulle komma för sent?	30604	What if he should happen to be late?
415823	Han är angelägen om att vara alla till lags.	291696	He is anxious to please everybody.
415852	Det var inte förrän igår jag fick nyheterna.	257735	It was not until yesterday that I got the news.
415861	Kvinnan som sitter där borta är hans nuvarande fru.	240617	The woman sitting over there is his present wife.
415885	Ta konsekvenserna.	238577	Face the music.
415899	Han råkade höra samtalet.	295603	He overheard the conversation by accident.
415900	De skilde sig förra året.	305187	Their marriage broke up last year.
416198	Man lär sig av erfarenheter.	270061	People learn from experience.
416210	Tom förlöjligar sig alltid över John på grund av hans dialekt.	37281	Tom always makes fun of John because of his dialect.
416211	Tom gör alltid narr av John på grund av hans dialekt.	37281	Tom always makes fun of John because of his dialect.
416213	De utsmyckade rummet med blommor.	319589	They adorned the room with flowers.
416222	Jag representerade mitt universitet på konferensen.	259331	I represented my university at the conference.
421450	Jag gillar varken den ena eller den andra kakan.	254116	I like neither of the cakes.
421454	Vi blev väldigt besvikna över att höra nyheterna.	45183	We were very disappointed to hear the news.
421455	Förlåt, men jag hör dig inte så bra.	56377	I'm sorry, but I can't hear you well.
424799	Han är känd som den bästa advokaten i den här staden.	289951	He is reputed the best lawyer in this city.
424809	Vi körde för snabbt för att kunna njuta av det vackra landskapet.	247871	We drove too fast to enjoy the beautiful scenery.
424824	Hans mål är att bli lärare.	378117	His objective is to become a teacher.
424830	Direktören gav exakt det svar som jag letade efter.	47340	The manager gave the precise answer which I was looking for.
424834	Den här rörelsen från landsbygd till stadsområden har pågått i över tvåhundra år.	279076	This movement from rural to urban areas has been going on for over two hundred years.
478748	Ja.	477086	Yes.
479509	Sonen ställde en fråga till sin mor.	274442	The son asked a question of his mother.
479662	Var såg du henne?	308673	Where did you see her?
479725	Oljuden väckte mig.	49442	The noise woke me.
479726	Fundera på det.	241003	Think about it.
482350	Jag kan inte svenska.	482348	I don't speak Swedish.
483009	Jag ska köpa en bil.	258407	I will buy a car.
483685	I går köpte hon grönsaker.	313836	She bought some vegetables yesterday.
483687	Är han läkare?	293616	Is he a doctor?
483698	Jag brukar inte dricka kaffe utan socker.	257650	I am not used to drinking coffee without sugar.
487168	Jag vet inte.	349064	I don't know.
487176	Vad gör han nu?	296533	What is he doing now?
487278	Är du upptagen?	68948	Are you busy?
489036	Vad har du i din påse?	464580	What have you got in your bag?
489190	Tack så mycket!	1564	Thank you very much!
489443	Han bor med sina föräldrar.	304716	He lives with his parents.
489476	Han har skrivit en bok om Kina.	301534	He wrote a book on China.
489489	Vi behöver en ambulans.	489487	We need an ambulance.
489515	Hatten är din.	489513	The hat is yours.
490823	Han borde avslöja alltihop och ta konsekvenserna.	490788	He should disclose everything and face the music.
490861	Han är i tjänst i natt.	243389	He is on night duty tonight.
490877	Jag började att läsa boken.	421682	I started reading the book.
490903	Enda gången folk inte tycker om skvaller är när man skvallrar om dem.	425402	The only time people dislike gossip is when you gossip about them.
490905	Huset brinner.	24278	The house is on fire.
490950	Du ser blek ut.	16224	You look pale.
490958	De gifter sig nästa månad.	307646	They will get married next month.
491082	Jag vet inte vad det är.	43145	I don't know what it is.
491082	Jag vet inte vad det är.	1887248	I don't know what that is.
491517	Jack kan engelska.	53130	Jack speaks English.
491520	En flicka ringde mig.	67222	A girl phoned me.
491540	Var är Britney Spears?	472106	Where is Britney Spears?
491543	Vilken färg är ditt hår?	464526	What color is your hair?
493594	Jag kan sjunga det på engelska.	254801	I can sing it in English.
493627	Vi har för många lektioner.	247872	We have too many classes.
493633	Är det din bok, Mike?	56350	Is this your book, Mike?
493666	Jag gillar att läsa deckare.	258902	I like reading mysteries.
493909	Vi behöver pengar.	247911	We need some money.
493909	Vi behöver pengar.	493908	We need money.
494071	Dina skor är här.	17265	Your shoes are here.
494076	Frukosten består av ett smörgåsbord.	277794	Breakfast is a smorgasbord.
495182	Får jag låna din bil?	265616	Can I borrow your car?
415620	Jag har inga pengar.	433614	I don't have any money.
495576	Bob är min vän.	33182	Bob is my friend.
498440	Vad skulle du vilja äta?	400191	What would you like to eat?
498466	Kan hon franska?	312125	Does she speak French?
509792	Hej.	373330	Hello!
509944	Jag heter Farshad.	509917	My name is Farshad.
522481	Jag är arbetslös.	258362	I am out of work.
522481	Jag är arbetslös.	427057	I'm unemployed.
525792	Grattis på födelsedagen!	453219	Happy birthday!
546946	Det är mycket ovanligare för en person att vara politiskt medveten än att vara politiskt aktiv.	271399	It's much less usual for a person to be politically aware than to be politically active.
546956	Jag har lite pengar.	258649	I have some money.
546958	Det regnade i går.	63300	It rained yesterday.
547694	Det förvånar mig inte.	1330	It doesn't surprise me.
561481	Plastfolie tillverkas av polyethylen.	561476	Cling film is made from polyethylene.
647244	Jag har en svår smärta i ryggen.	259909	I have a bad pain in my back.
647249	Vet du inte att han gick bort för två år sedan?	15855	Don't you know that he passed away two years ago?
647252	Jag vill ha ett eget rum.	258198	I want to have my own room.
647254	Morötter och rovor är ätbara rötter.	35861	Carrots and turnips are edible roots.
647258	Jag gick hemifrån vid sju.	258354	I left home at seven.
647260	Du kan lämna rummet nu.	31156	You can leave the room now.
647267	Han gav oss kläder, och pengar också.	298188	He gave us clothes, and money as well.
647276	Liftarna var närapå förfrusna när de hittades.	282686	The hikers were all but frozen when they were found.
647282	Du kan använda ett lexikon till den här tentamen.	59029	You can use a dictionary for this exam.
647288	Han har en plats i parlamentet.	296426	He has a seat in the Diet.
647300	Hans utställning på stadsmuséet tilltalade mig inte alls.	246116	His exhibition at the city museum didn't appeal to me at all.
647307	Om det var han så kunde han gjort sämre ifrån sig.	284400	For his part he could have done worse.
647320	Jag kommer att åka oavsett väder.	259594	I will go regardless of the weather.
647323	Han kommer inte att misslyckas vid examinationen.	298266	He will not fail in the examination.
647331	Huset höll på att målas av min far.	49327	The house was being painted by my father.
647335	Det är bara en dröm.	505809	It's just a dream.
647342	De vann faktiskt.	317689	They did win.
647347	Sedan jag återhämtade mig från min allvarliga sjukdom ter sig hela skapelsen vacker för mig.	275941	Since I recovered from my serious illness, all of creation is beautiful to me.
647349	Kan jag avboka den här biljetten?	58172	Can I cancel this ticket?
647356	Tårar föll från hennes ögon.	309805	Tears were dropping from her eyes.
647360	I framtiden vill jag bli en TV-presentatör.	258625	I want to become a TV announcer in the future.
647368	Tanken på att hon skulle möta den berömda sångaren fick henne att rysa av spänning.	311434	She thrilled at the thought that she would meet the famous singer.
647369	Du kan använda mitt skrivbord om du vill.	69360	You can use my desk if you want to.
647382	Han utförde arbetet så gott han förmådde.	304768	He did the work to the best of his ability.
647387	Förespråkare av ökade importavgifter är oense med varandra.	20817	Proponents of increased import duties are at odds with each other.
647391	Han stannade upp mitt i sitt anförande.	294115	He broke off in the middle of his speech.
647393	Är du för eller mot det här?	70061	Are you for or against this?
647398	Jane är fet, ohövlig och röker för mycket. Men Ken tycker att hon är förtjusande och härlig. Det är därför de säger att kärleken är blind.	53733	Jane is fat and rude, and smokes too much. However, Ken thinks she's lovely and charming. That's why they say love is blind.
647402	Jag är rädd att jag inte kommer att vara ledig förrän examinationen är slut.	263424	I am afraid that I shall not be free till the examination is over.
647405	Polisen hann ifatt honom.	238197	The police caught up with him.
647407	Jag är ledsen, vi har helt slut på manti.	431111	I'm sorry, we're all out of manti.
647408	Städa rummet.	378284	Clean the room.
647409	De säger att han har varit död i två år.	284174	They say that he has been dead for two years.
647413	Min bror är intresserad av det man kallar popmusik.	237851	My brother is interested in what you call pop music.
651192	Jag håller inte med dig.	252710	I disagree with you.
651198	Din fråga hör inte till ämnet.	17091	Your question is not relevant to the subject.
651204	Paula måste hjälpa hennes pappa i köket.	33697	Paula has to help her father in the kitchen.
651209	Jag tycker att det är ganska konstigt att han inte skulle veta någonting sådant.	283159	I think it quite strange that he should not know such a thing.
651210	Vi ska ha barn.	31607	We are going to have a baby.
651211	Jag äter här.	449105	I eat here.
651213	Nu behövs inte bara ord, utan också handling.	65873	Not words but action is needed now.
651215	Jag har en bok om fiske.	255050	I have a book about fishing.
651216	Låt oss göra det någon annan gång.	32655	Let's make it some other time.
651220	Det är bara en ursäkt.	41462	That's just an excuse.
651222	Min bror har aldrig bestigit Mt Fuji.	251523	My brother has never climbed Mt Fuji.
651222	Min bror har aldrig bestigit Mt Fuji.	758913	My brother has never climbed Mt. Fuji.
651230	Jag skapade en genväg på skrivbordet.	2160	I created a shortcut on the desktop.
651232	Jag heter Jack.	1646	My name is Jack.
651232	Jag heter Jack.	758904	My name's Jack.
651240	Ett ögonblicks tvekan kan kosta en pilot livet.	3626650	A moment's doubt can cost a pilot her life.
651240	Ett ögonblicks tvekan kan kosta en pilot livet.	3626801	A moment's doubt can cost a pilot his life.
652625	Jag visste inte hur jag skulle svara på hans fråga.	3626648	I didn't know how I should answer his question.
653452	Jag älskar min mamma.	651397	I love my mum.
653452	Jag älskar min mamma.	758900	I love my mother.
661811	Han är en gentleman.	300002	He is a gentleman.
661811	Han är en gentleman.	758898	He's a gentleman.
661829	Jag är från Kyoto.	28974	I'm from Kyoto.
665755	Min mor tycker mycket om te.	758894	My mum likes tea very much.
665759	Klockan är tio i åtta på morgonen.	384065	It's ten to eight in the morning.
665768	Han gav mig kaffe trots att jag hade bett om te.	3626642	He gave me coffee even though I had asked for tea.
665778	Isen smälter.	318313	The ice is melting.
665779	Kom och drick te med mig.	64191	Come and have tea with me.
665787	Vill ni ha te eller kaffe?	758888	Do you want some tea or some coffee?
665789	Jag bad honom att koka lite te.	758885	I asked him to warm up some tea.
677002	Han bor i Kyoto.	295276	He lives in Kyoto.
677002	Han bor i Kyoto.	676997	She lives in Kyoto.
677004	Hon bor i Kyoto.	676997	She lives in Kyoto.
684135	Ena sidan av ett mynt kallas för 'krona' och den andra kallas för 'klave'.	62415	One side of a coin is called 'heads' and the other side is called 'tails'.
704641	Jag orkar inte mer! Jag har inte sovit på tre dagar!	758875	I'm energyless! I haven't slept for three days!
704642	Det kommer att regna.	40588	It's going to rain.
704643	Han har kanske många flickvänner.	40595	Maybe he has lots of girlfriends.
704649	Vi kan se tusentals stjärnor på himlen.	18307	We can see thousands of stars in the sky.
704651	Jag arbetar 3 timmar varje söndagsmorgon.	758867	I work for three hours every Sunday morning.
719100	Färglösa gröna idéer sover rasande.	702472	Colorless green ideas sleep furiously.
742910	Hur gammal är du?	436243	How old are you?
742912	”Hur gammal är du?” ”Jag är sexton år.”	418642	"How old are you?" "I'm sixteen."
742912	”Hur gammal är du?” ”Jag är sexton år.”	758863	"How old are you?" "I'm 16 years old."
751075	Jag heter Hopkins.	23532	My name is Hopkins.
760504	Det är något med honom som jag inte gillar.	760505	There is something about him I don't like.
760507	Skulle du kunna skriva ner länken till den sajten?	1486414	Would you be able to write down the link to the site?
760510	De gick tidigt.	760509	They left early.
760525	Han kände sig trött.	760524	He felt tired.
760527	Flygplanet ankommer klockan åtta.	760526	The plane gets in at eight o'clock.
760535	Honom har hon inte sett på länge.	760534	She has not seen him for a long time.
760538	Vi frågade honom vad han hette.	760537	We asked him what he was called.
761657	Jag har precis kommit tillbaka från Sverige.	761658	I've just come back from Sweden.
761671	Vi vill inte vänta längre.	761674	We don't want to wait any longer.
761676	Huset ligger vackert till.	761675	The house is beautifully situated.
761679	Föraren körde om bilen.	761678	The driver overtook the car.
761682	Hon blev polis.	761681	She became a police officer.
761686	Jag tycker inte om honom, men jag gillar henne.	761688	I do not like him, but I like her.
761691	Jag måste gå nu.	31380	I have to leave now.
761691	Jag måste gå nu.	321700	I have to go now.
761691	Jag måste gå nu.	486448	I must go now.
761699	Han målar inte väggarna utan tapetserar dem.	761698	He does not paint the walls, but wallpapers them.
765034	Skål!	487006	Cheers!
773371	Vem är du?	356200	Who are you?
773381	Har du barn?	434570	Do you have children?
778881	Detta är ett litet steg för en människa men ett jättekliv för mänskligheten.	433665	That's one small step for man, one giant leap for mankind.
781095	Var arbetar du?	38153	Where do you work?
822613	Jag vill inte bo ensam.	662603	I don't want to live alone.
822630	Jag vet inte när mor kommer hem.	3626654	I don't know when mom is coming home.
822638	Jag har inte sett honom på några år.	3626652	I haven't seen him in a few years.
822664	Godmorgon, Mike.	64918	Good morning, Mike.
822671	Dagarna blir längre och längre.	40296	The days are getting longer and longer.
831528	Helsingfors är huvudstaden i Finland.	1014530	Helsinki is the capital of Finland.
841624	Kan du vara snäll och vänta en minut?	267901	Would you please wait for a minute?
841626	Jag har många vänner som hjälper mig.	262436	I have a lot of friends to help me.
841635	Jag måste gå och sova.	1277	I have to go to sleep.
841974	Jag har ingen katt.	259880	I do not have a cat.
841974	Jag har ingen katt.	881861	I don't have a cat.
841983	Svara på frågan.	265040	Answer the question.
841986	Vilken är din gitarr?	38025	Which is your guitar?
841990	Tiga är guld.	762939	Silence is golden.
842063	Vem har skrivit denna bok?	40452	Who wrote this book?
848106	Coles axiom: Summan av intelligensen på planeten är en konstant; befolkningen växer.	2340	Cole's Axiom: The sum of the intelligence on the planet is a constant; the population is growing.
848198	Jag är törstig.	1814	I'm thirsty.
848529	Hoppas medan du lever!	626012	Hope while you live.
848533	Det tog dem två år att bygga huset.	24128	It took them two years to build the house.
848537	Hans förklaring var inte tillräcklig.	1329969	His explanation wasn't satisfying.
848539	Han övertalade sin fru att inte skilja sig.	296790	He persuaded his wife not to divorce him.
848541	Jag älskar att resa.	2311	I love trips.
848545	Vi är säkra på vår vinst.	267403	We're confident of our victory.
848551	Jag förlorade medvetandet.	28205	I lost consciousness.
848556	Tom hittar alltid fel hos henne.	37312	Tom always finds fault with her.
848558	Har du inte bestämt dig än?	32624	Haven't you decided yet?
849047	Jag talar lite skotsk galiska.	847770	I speak a little Scottish Gaelic.
849276	Känner jag honom?	307888	Do I know him?
849444	God morgon.	329713	Good morning!
849667	De byggde en bro.	306382	They constructed a bridge.
849672	Mannen som hon ska gifta sig med är astronaut.	308258	The man whom she is going to marry is an astronaut.
850619	Var är utgången?	266811	Where is the way out?
850623	Kan någon annan svara?	276362	Can anybody else answer?
850627	John byggde en bokhylla.	52520	John built a bookcase.
866360	Förlåt för att jag stör, men min bil är trasig, skulle du kunna hjälpa mig?	866357	Sorry to trouble you, but my car is broken, can you help me?
866369	Var är du nu?	679375	Where are you now?
866370	Varför är en del översättningar gråa?	769535	Why are some translations in grey?
866371	Anledningen till trafikolyckan rapporterades av polisen.	240341	The cause of the traffic accident was reported by the police.
866373	Det är säkert att äta fiskarna.	831827	It's safe to eat the fish.
866374	Det är säkert att äta fisken.	831827	It's safe to eat the fish.
866375	Ju mer jag lyssnar på henne, desto mindre gillar jag henne.	261082	The longer I listen to her, the less I like her.
866386	Du stödjer planen, eller hur?	69977	You are in favor of the plan, aren't you?
866389	Han är inte för fattig för att köpa en cykel.	298476	He is not too poor to buy a bicycle.
866390	Det fortsatte att snöa i fyra dagar.	272590	The snow lasted four days.
866391	Du kommer gilla honom så fort du fått chansen att prata med honom.	66229	You'll like him once you've had a chance to talk to him.
866393	Han är inte en av oss.	655300	He doesn't belong to us.
866394	Hon ringde mig flera gånger.	388589	She called me many times.
